secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
0.0,,,,,,,,,,,,,,4.0,1.0,8.0,MIBP,27
0.01,,,,,,,,,,,,,,4.0,1.0,8.0,MIBP,27
0.02,,,,,,,,,,,,,,4.0,1.0,8.0,MIBP,27
0.03,,,,,,,,,,,,,,4.0,1.0,8.0,MIBP,27
0.04,,,,,,,,,,,,,,4.0,1.0,8.0,MIBP,27
0.05,,,,,,,,,,,,,,4.0,1.0,8.0,MIBP,27
0.06,,,,,,,,,,,,,,4.0,1.0,8.0,MIBP,27
0.07,,,,,,,,,,,,,,4.0,1.0,8.0,MIBP,27
0.08,,,,,,,,,,,,,,4.0,1.0,8.0,MIBP,27
0.09,,,,,,,,,,,,,,4.0,1.0,8.0,MIBP,27
0.1,,,,,,,,,,,,,,4.0,1.0,8.0,MIBP,27
0.11,,,,,,,,,,,,,,4.0,1.0,8.0,MIBP,27
0.12,,,,,,,,,,,,,,4.0,1.0,8.0,MIBP,27
0.13,0.058846,-0.011855,-0.004349,0.281422,-0.026249,-0.959225,-0.000294,0.013279,-0.009495,0.989754,0.01326,0.142168,-0.0,4.0,1.0,8.0,MIBP,27
0.14,0.035628,-0.01954,-0.007219,0.281272,-0.02668,-0.959257,-0.005515,0.004997,-0.011537,0.989762,0.013486,0.14209,-5.6e-05,4.0,1.0,8.0,MIBP,27
0.15,-0.001687,-0.034197,-0.017308,0.281025,-0.026805,-0.959326,-0.009098,-0.00066,-0.010416,0.989779,0.01356,0.141962,-0.000134,4.0,1.0,8.0,MIBP,27
0.16,-0.028028,-0.05094,-0.030632,0.280613,-0.026592,-0.959453,-0.007587,-0.00359,-0.007649,0.989811,0.013468,0.141747,-0.000246,4.0,1.0,8.0,MIBP,27
0.17,-0.046082,-0.052636,-0.040467,0.28012,-0.026123,-0.959609,-0.005539,-0.00679,0.002395,0.989851,0.013253,0.141491,-0.000403,4.0,1.0,8.0,MIBP,27
0.18,-0.035301,-0.053854,-0.039838,0.279619,-0.025588,-0.95977,-0.005693,0.000259,0.010078,0.989891,0.013007,0.141229,-0.00058,4.0,1.0,8.0,MIBP,27
0.19,-0.017592,-0.046122,-0.042775,0.27915,-0.025204,-0.959917,-0.002585,0.008373,0.018617,0.989928,0.012839,0.140985,-0.000768,4.0,1.0,8.0,MIBP,27
0.2,0.007988,-0.035082,-0.037124,0.278794,-0.025042,-0.960024,-0.005982,0.004931,0.026339,0.989955,0.012786,0.140799,-0.000969,4.0,1.0,8.0,MIBP,27
0.21,0.015771,-0.022682,-0.014915,0.278513,-0.025083,-0.960105,-0.004893,0.00166,0.026709,0.989975,0.012827,0.140652,-0.001118,4.0,1.0,8.0,MIBP,27
0.22,0.029384,-0.012421,-0.008602,0.278352,-0.025281,-0.960146,0.002562,0.002682,0.026965,0.989986,0.012937,0.140568,-0.001186,4.0,1.0,8.0,MIBP,27
0.23,0.035213,-0.003509,0.007112,0.278279,-0.025606,-0.960159,0.000804,-0.003019,0.025009,0.989989,0.013104,0.140531,-0.001209,4.0,1.0,8.0,MIBP,27
0.24,0.017449,-0.00218,0.002907,0.278257,-0.025901,-0.960157,0.001223,-0.009087,0.017729,0.989988,0.013251,0.14052,-0.001194,4.0,1.0,8.0,MIBP,27
0.25,-0.012626,-0.010753,-0.012305,0.278203,-0.025918,-0.960173,0.000911,-0.012213,0.014662,0.989992,0.013263,0.140491,-0.001216,4.0,1.0,8.0,MIBP,27
0.26,-0.030424,-0.01112,-0.017306,0.278102,-0.025652,-0.960209,-0.001093,-0.020659,0.013569,0.990001,0.013136,0.140438,-0.001276,4.0,1.0,8.0,MIBP,27
0.27,-0.039535,-0.011119,-0.025747,0.277993,-0.025253,-0.960251,-0.000252,-0.013977,0.017624,0.990012,0.012946,0.140381,-0.001358,4.0,1.0,8.0,MIBP,27
