secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
0.0,,,,,,,,,,,,,,4.0,1.0,12.0,MSP,18
0.01,,,,,,,,,,,,,,4.0,1.0,12.0,MSP,18
0.02,,,,,,,,,,,,,,4.0,1.0,12.0,MSP,18
0.03,,,,,,,,,,,,,,4.0,1.0,12.0,MSP,18
0.04,,,,,,,,,,,,,,4.0,1.0,12.0,MSP,18
0.05,,,,,,,,,,,,,,4.0,1.0,12.0,MSP,18
0.06,,,,,,,,,,,,,,4.0,1.0,12.0,MSP,18
0.07,,,,,,,,,,,,,,4.0,1.0,12.0,MSP,18
0.08,,,,,,,,,,,,,,4.0,1.0,12.0,MSP,18
0.09,,,,,,,,,,,,,,4.0,1.0,12.0,MSP,18
0.1,,,,,,,,,,,,,,4.0,1.0,12.0,MSP,18
0.11,,,,,,,,,,,,,,4.0,1.0,12.0,MSP,18
0.12,,,,,,,,,,,,,,4.0,1.0,12.0,MSP,18
0.13,,,,,,,,,,,,,,4.0,1.0,12.0,MSP,18
0.14,,,,,,,,,,,,,,4.0,1.0,12.0,MSP,18
0.15,,,,,,,,,,,,,,4.0,1.0,12.0,MSP,18
0.16,,,,,,,,,,,,,,4.0,1.0,12.0,MSP,18
0.17,,,,,,,,,,,,,,4.0,1.0,12.0,MSP,18
0.18,,,,,,,,,,,,,,4.0,1.0,12.0,MSP,18
0.19,,,,,,,,,,,,,,4.0,1.0,12.0,MSP,18
0.2,,,,,,,,,,,,,,4.0,1.0,12.0,MSP,18
0.21,,,,,,,,,,,,,,4.0,1.0,12.0,MSP,18
0.22,,,,,,,,,,,,,,4.0,1.0,12.0,MSP,18
0.23,,,,,,,,,,,,,,4.0,1.0,12.0,MSP,18
0.24,0.016006,0.027573,-0.004965,0.093743,-0.14294,-0.985282,-0.010399,-0.006886,0.010169,0.996314,0.071735,0.047045,-5e-06,4.0,1.0,12.0,MSP,18
0.25,0.007299,0.026421,0.010075,0.094004,-0.143046,-0.985242,-0.003626,-0.007238,0.00694,0.996304,0.071788,0.047177,1e-05,4.0,1.0,12.0,MSP,18
0.26,-0.000823,0.022167,0.014676,0.094235,-0.143087,-0.985214,0.004306,-0.017848,0.005783,0.996297,0.071805,0.047299,8.1e-05,4.0,1.0,12.0,MSP,18
0.27,-0.007653,0.025494,0.018434,0.094457,-0.143062,-0.985196,0.000162,-0.01624,0.010861,0.996292,0.071789,0.047417,0.000172,4.0,1.0,12.0,MSP,18
0.28,0.00076,0.024698,0.020843,0.094681,-0.143051,-0.985176,-0.002121,-0.006897,0.016029,0.996287,0.071779,0.047537,0.00028,4.0,1.0,12.0,MSP,18
0.29,-0.006233,0.023698,0.021086,0.094879,-0.143037,-0.985159,-0.002243,-0.001174,0.017584,0.996283,0.071766,0.047645,0.000392,4.0,1.0,12.0,MSP,18
0.3,-0.007818,0.023564,0.019272,0.095085,-0.142979,-0.985148,-0.00721,-0.005474,0.018152,0.99628,0.071732,0.047756,0.000497,4.0,1.0,12.0,MSP,18
0.31,-0.012805,0.021709,0.016663,0.095285,-0.142888,-0.985142,-0.007608,-0.008419,0.014728,0.996278,0.071682,0.047864,0.000601,4.0,1.0,12.0,MSP,18
0.32,-0.017576,0.019548,0.003105,0.09547,-0.14275,-0.985144,-0.005198,-0.010723,0.01264,0.996279,0.07161,0.047961,0.000668,4.0,1.0,12.0,MSP,18
0.33,-0.026998,0.020277,-0.013477,0.095671,-0.14253,-0.985156,-0.011641,-0.012088,0.009692,0.996282,0.071499,0.048061,0.000655,4.0,1.0,12.0,MSP,18
0.34,-0.044314,0.02093,-0.033,0.095906,-0.142157,-0.985187,-0.014729,-0.009241,0.004322,0.99629,0.071316,0.048172,0.000565,4.0,1.0,12.0,MSP,18
0.35,-0.053031,0.023672,-0.055019,0.096184,-0.141629,-0.985236,-0.014595,-0.015186,0.003425,0.996302,0.07106,0.048296,0.000359,4.0,1.0,12.0,MSP,18
0.36,-0.058349,0.021105,-0.067954,0.096482,-0.140998,-0.985297,-0.01294,-0.013406,0.002936,0.996318,0.070756,0.048425,7.8e-05,4.0,1.0,12.0,MSP,18
0.37,-0.046231,0.024087,-0.065098,0.096795,-0.140401,-0.985352,-0.008187,-0.003001,0.004593,0.996331,0.070471,0.048559,-0.000234,4.0,1.0,12.0,MSP,18
0.38,-0.018016,0.023854,-0.050423,0.090175,-0.150586,-0.984476,-0.000499,0.017941,0.009027,0.996111,0.075587,0.045263,-1e-05,4.0,1.0,12.0,MSP,18
0.39,-0.002635,0.026683,-0.035292,0.089892,-0.151873,-0.984304,0.001493,0.018587,0.01087,0.996068,0.076243,0.045111,-0.000156,4.0,1.0,12.0,MSP,18
0.4,0.005083,0.032815,-0.0204,0.090704,-0.153004,-0.984054,-0.00028,0.016011,0.014511,0.996006,0.076821,0.045513,-0.000273,4.0,1.0,12.0,MSP,18
0.41,0.003083,0.038203,-0.009316,0.089586,-0.153776,-0.984036,-0.004854,0.001371,0.009183,0.996001,0.077209,0.044953,-0.000262,4.0,1.0,12.0,MSP,18
0.42,-0.014087,0.043281,0.003583,0.088409,-0.153345,-0.98421,-0.003554,0.001001,0.00571,0.996045,0.076986,0.044364,-0.000209,4.0,1.0,12.0,MSP,18
0.43,-0.02384,0.045936,0.015562,0.08771,-0.153826,-0.984197,-7.8e-05,0.001817,0.001837,0.996042,0.077222,0.044023,-8e-05,4.0,1.0,12.0,MSP,18
0.44,-0.023938,0.043557,0.023709,0.087545,-0.153729,-0.984227,0.000132,0.008953,0.013097,0.996049,0.077166,0.043951,6.3e-05,4.0,1.0,12.0,MSP,18
0.45,-0.02173,0.047663,0.025557,0.088125,-0.152292,-0.984399,-0.000845,0.003366,0.009988,0.996092,0.076437,0.044249,0.000179,4.0,1.0,12.0,MSP,18
0.46,-0.032401,0.043759,0.026057,0.088793,-0.150016,-0.984688,-0.004031,-0.000253,0.011269,0.996165,0.075284,0.044589,0.000285,4.0,1.0,12.0,MSP,18
0.47,-0.047789,0.045036,0.022423,0.089602,-0.148142,-0.984899,-0.006381,-0.002432,0.014485,0.996217,0.074335,0.045,0.000387,4.0,1.0,12.0,MSP,18
0.48,-0.061094,0.046813,0.027404,0.090226,-0.146823,-0.985039,-0.004762,-0.00491,0.014138,0.996253,0.073664,0.045321,0.000519,4.0,1.0,12.0,MSP,18
0.49,-0.056633,0.054645,0.022322,0.090314,-0.146844,-0.985028,-0.000562,0.00245,0.011731,0.99625,0.073666,0.045379,0.000706,4.0,1.0,12.0,MSP,18
0.5,-0.053825,0.049756,0.026452,0.090422,-0.146819,-0.985022,0.002672,0.00862,0.017386,0.996248,0.073645,0.045448,0.000901,4.0,1.0,12.0,MSP,18
0.51,-0.050544,0.038935,0.027492,0.09067,-0.146687,-0.985019,0.001661,0.011739,0.02138,0.996247,0.07357,0.045586,0.001085,4.0,1.0,12.0,MSP,18
0.52,-0.056222,0.036696,0.030178,0.090898,-0.146207,-0.985069,0.000517,0.011441,0.024132,0.99626,0.073321,0.045711,0.001241,4.0,1.0,12.0,MSP,18
0.53,-0.077252,0.036791,0.061525,0.091077,-0.145779,-0.985116,-0.005094,0.004208,0.025109,0.996271,0.073093,0.045819,0.001504,4.0,1.0,12.0,MSP,18
0.54,-0.080262,0.040041,0.087406,0.091134,-0.145312,-0.98518,-0.015023,-0.004972,0.022426,0.996286,0.072839,0.045877,0.001915,4.0,1.0,12.0,MSP,18
0.55,-0.076376,0.048518,0.125831,0.091184,-0.144902,-0.985235,-0.023969,0.001256,0.018088,0.996299,0.072605,0.045943,0.002495,4.0,1.0,12.0,MSP,18
