secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
0.0,,,,,,,,,,,,,,7.0,1.0,10.0,IDBC,36
0.01,,,,,,,,,,,,,,7.0,1.0,10.0,IDBC,36
0.02,,,,,,,,,,,,,,7.0,1.0,10.0,IDBC,36
0.03,,,,,,,,,,,,,,7.0,1.0,10.0,IDBC,36
0.04,,,,,,,,,,,,,,7.0,1.0,10.0,IDBC,36
0.05,,,,,,,,,,,,,,7.0,1.0,10.0,IDBC,36
0.06,,,,,,,,,,,,,,7.0,1.0,10.0,IDBC,36
0.07,,,,,,,,,,,,,,7.0,1.0,10.0,IDBC,36
0.08,,,,,,,,,,,,,,7.0,1.0,10.0,IDBC,36
0.09,,,,,,,,,,,,,,7.0,1.0,10.0,IDBC,36
0.1,-0.032295,0.107165,-0.051806,-0.110557,0.112104,-0.987527,0.012886,-0.022261,0.010019,0.996877,-0.056246,-0.055433,-0.000323,7.0,1.0,10.0,IDBC,36
0.11,-0.057318,0.106217,-0.034149,-0.109557,0.112472,-0.987597,0.016051,-0.027542,0.009157,0.996894,-0.056443,-0.054916,-0.000585,7.0,1.0,10.0,IDBC,36
0.12,-0.091936,0.101272,-0.022781,-0.108552,0.113156,-0.98763,0.018373,-0.031201,0.019887,0.996902,-0.056796,-0.054401,-0.000774,7.0,1.0,10.0,IDBC,36
0.13,-0.128393,0.094348,-0.004507,-0.107573,0.114249,-0.987611,0.016905,-0.030707,0.029451,0.996898,-0.057351,-0.053902,-0.000906,7.0,1.0,10.0,IDBC,36
