secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
0.0,,,,,,,,,,,,,,18.0,2.0,13.0,MTE,22
0.01,,,,,,,,,,,,,,18.0,2.0,13.0,MTE,22
0.02,,,,,,,,,,,,,,18.0,2.0,13.0,MTE,22
0.03,,,,,,,,,,,,,,18.0,2.0,13.0,MTE,22
0.04,,,,,,,,,,,,,,18.0,2.0,13.0,MTE,22
0.05,,,,,,,,,,,,,,18.0,2.0,13.0,MTE,22
0.06,,,,,,,,,,,,,,18.0,2.0,13.0,MTE,22
0.07,,,,,,,,,,,,,,18.0,2.0,13.0,MTE,22
0.08,,,,,,,,,,,,,,18.0,2.0,13.0,MTE,22
0.09,,,,,,,,,,,,,,18.0,2.0,13.0,MTE,22
0.1,,,,,,,,,,,,,,18.0,2.0,13.0,MTE,22
0.11,,,,,,,,,,,,,,18.0,2.0,13.0,MTE,22
0.12,,,,,,,,,,,,,,18.0,2.0,13.0,MTE,22
0.13,,,,,,,,,,,,,,18.0,2.0,13.0,MTE,22
0.14,,,,,,,,,,,,,,18.0,2.0,13.0,MTE,22
0.15,,,,,,,,,,,,,,18.0,2.0,13.0,MTE,22
0.16,-0.00422,0.003162,0.001939,0.003179,-0.217469,-0.976062,-0.008123,0.008607,0.001743,0.993997,0.109391,0.001599,-0.0,18.0,2.0,13.0,MTE,22
0.17,-0.007212,-0.015604,0.01496,0.003111,-0.217418,-0.976074,4.7e-05,-0.011814,-0.00525,0.994,0.109365,0.001569,3.8e-05,18.0,2.0,13.0,MTE,22
0.18,-0.004112,-0.032158,0.016054,0.002844,-0.217342,-0.976091,0.001398,-0.013554,-0.007704,0.994005,0.109326,0.001443,0.000112,18.0,2.0,13.0,MTE,22
0.19,0.035247,-0.021068,0.012505,0.00254,-0.217485,-0.97606,-0.00431,0.010698,-0.000365,0.993997,0.109399,0.001297,0.000178,18.0,2.0,13.0,MTE,22
0.2,0.055061,-0.011578,-0.005185,0.002378,-0.21795,-0.975957,-0.005461,0.021234,0.007131,0.993971,0.109636,0.001217,0.000188,18.0,2.0,13.0,MTE,22
0.21,0.050865,-0.009662,-0.004953,0.002294,-0.218455,-0.975844,-0.004506,0.011348,0.007247,0.993943,0.109893,0.00117,0.000151,18.0,2.0,13.0,MTE,22
0.22,0.026858,0.000451,-0.010943,0.002252,-0.218836,-0.975759,0.000373,-0.001394,0.010549,0.993921,0.110087,0.001145,0.000112,18.0,2.0,13.0,MTE,22
0.23,-0.007391,-0.006619,-0.018308,0.002265,-0.218943,-0.975735,-0.006644,0.004908,0.016491,0.993915,0.110142,0.001143,3.4e-05,18.0,2.0,13.0,MTE,22
