secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
0.0,,,,,,,,,,,,,,13.0,1.0,2.0,MTE,22
0.01,,,,,,,,,,,,,,13.0,1.0,2.0,MTE,22
0.02,,,,,,,,,,,,,,13.0,1.0,2.0,MTE,22
0.03,,,,,,,,,,,,,,13.0,1.0,2.0,MTE,22
0.04,,,,,,,,,,,,,,13.0,1.0,2.0,MTE,22
0.05,,,,,,,,,,,,,,13.0,1.0,2.0,MTE,22
0.06,,,,,,,,,,,,,,13.0,1.0,2.0,MTE,22
0.07,,,,,,,,,,,,,,13.0,1.0,2.0,MTE,22
0.08,,,,,,,,,,,,,,13.0,1.0,2.0,MTE,22
0.09,,,,,,,,,,,,,,13.0,1.0,2.0,MTE,22
0.1,,,,,,,,,,,,,,13.0,1.0,2.0,MTE,22
0.11,,,,,,,,,,,,,,13.0,1.0,2.0,MTE,22
0.12,,,,,,,,,,,,,,13.0,1.0,2.0,MTE,22
0.13,,,,,,,,,,,,,,13.0,1.0,2.0,MTE,22
0.14,,,,,,,,,,,,,,13.0,1.0,2.0,MTE,22
0.15,,,,,,,,,,,,,,13.0,1.0,2.0,MTE,22
0.16,,,,,,,,,,,,,,13.0,1.0,2.0,MTE,22
0.17,,,,,,,,,,,,,,13.0,1.0,2.0,MTE,22
0.18,,,,,,,,,,,,,,13.0,1.0,2.0,MTE,22
0.19,,,,,,,,,,,,,,13.0,1.0,2.0,MTE,22
0.2,,,,,,,,,,,,,,13.0,1.0,2.0,MTE,22
0.21,,,,,,,,,,,,,,13.0,1.0,2.0,MTE,22
0.22,,,,,,,,,,,,,,13.0,1.0,2.0,MTE,22
0.23,0.158481,0.107209,-0.476818,0.295817,0.155955,-0.942428,-0.01678,0.004552,-0.018479,0.985499,-0.078753,0.15028,-0.002438,13.0,1.0,2.0,MTE,22
0.24,0.134428,0.11475,-0.495464,0.296103,0.156021,-0.942327,-0.025198,0.001312,-0.027643,0.985464,-0.078399,0.150632,-0.004986,13.0,1.0,2.0,MTE,22
0.25,0.146124,0.13224,-0.503812,0.296484,0.156209,-0.942176,-0.03678,0.016276,-0.03579,0.985409,-0.078094,0.15104,-0.007613,13.0,1.0,2.0,MTE,22
0.26,0.207683,0.152187,-0.501511,0.297048,0.156036,-0.942027,-0.04418,0.032196,-0.040914,0.985346,-0.077596,0.151543,-0.010287,13.0,1.0,2.0,MTE,22
0.27,0.258629,0.168808,-0.497315,0.297783,0.155329,-0.941912,-0.049797,0.042104,-0.041761,0.985285,-0.07682,0.152128,-0.012983,13.0,1.0,2.0,MTE,22
0.28,0.314756,0.188443,-0.499034,0.298696,0.154109,-0.941823,-0.054036,0.043705,-0.045329,0.985223,-0.075771,0.152798,-0.015732,13.0,1.0,2.0,MTE,22
0.29,0.341957,0.191005,-0.488047,0.299738,0.152473,-0.941758,-0.047144,0.034096,-0.04576,0.985159,-0.074504,0.153525,-0.018489,13.0,1.0,2.0,MTE,22
0.3,0.348389,0.185443,-0.470714,0.300788,0.150638,-0.941719,-0.033194,0.020199,-0.047188,0.985094,-0.073141,0.154243,-0.021186,13.0,1.0,2.0,MTE,22
0.31,0.339722,0.173252,-0.467476,0.301789,0.148797,-0.941691,-0.02176,0.005698,-0.04337,0.985027,-0.071781,0.154925,-0.023833,13.0,1.0,2.0,MTE,22
0.32,0.324186,0.15905,-0.464756,0.302679,0.147074,-0.941677,-0.00881,-0.009943,-0.038167,0.984956,-0.070484,0.155544,-0.026447,13.0,1.0,2.0,MTE,22
0.33,0.323649,0.157141,-0.455727,0.303484,0.145451,-0.941669,-0.005572,-0.015508,-0.039562,0.984882,-0.06924,0.156112,-0.029032,13.0,1.0,2.0,MTE,22
0.34,0.326516,0.143542,-0.426918,0.304263,0.143718,-0.941684,-0.00365,-0.015819,-0.035351,0.984809,-0.067953,0.156653,-0.031522,13.0,1.0,2.0,MTE,22
0.35,0.323422,0.131272,-0.400702,0.304977,0.141911,-0.941727,0.005723,-0.012654,-0.025542,0.984742,-0.066651,0.157143,-0.033863,13.0,1.0,2.0,MTE,22
0.36,0.317447,0.123758,-0.390143,0.305626,0.140092,-0.941789,0.014381,-0.013688,-0.016112,0.984678,-0.065357,0.157588,-0.036109,13.0,1.0,2.0,MTE,22
0.37,0.309177,0.115958,-0.378686,0.306222,0.13831,-0.941859,0.017142,-0.014943,-9.7e-05,0.984614,-0.064094,0.157995,-0.038277,13.0,1.0,2.0,MTE,22
0.38,0.310769,0.115137,-0.369842,0.306788,0.136543,-0.941933,0.016256,-0.008919,0.006493,0.984548,-0.062844,0.15838,-0.040403,13.0,1.0,2.0,MTE,22
0.39,0.327696,0.130037,-0.354072,0.307449,0.134663,-0.941988,0.006104,-0.003788,0.015276,0.984474,-0.06154,0.158805,-0.042485,13.0,1.0,2.0,MTE,22
0.4,0.342557,0.13879,-0.335583,0.308259,0.132575,-0.942019,-0.000932,-0.004813,0.013446,0.984394,-0.06014,0.159291,-0.044487,13.0,1.0,2.0,MTE,22
0.41,0.351973,0.150125,-0.319499,0.309188,0.130299,-0.942032,-0.004882,-0.009312,0.0085,0.984307,-0.05865,0.159825,-0.046423,13.0,1.0,2.0,MTE,22
0.42,0.340597,0.152647,-0.29988,0.310227,0.127979,-0.942009,-0.002365,-0.006519,0.009041,0.984213,-0.05715,0.160404,-0.048267,13.0,1.0,2.0,MTE,22
0.43,0.32522,0.156442,-0.276381,0.311329,0.125727,-0.941948,-0.002766,-0.007563,0.008965,0.984111,-0.055698,0.161008,-0.049999,13.0,1.0,2.0,MTE,22
0.44,0.309733,0.155972,-0.257544,0.312478,0.123573,-0.941853,-0.008584,-0.012749,-0.000255,0.984003,-0.054312,0.161628,-0.051621,13.0,1.0,2.0,MTE,22
0.45,0.299456,0.153833,-0.239221,0.313636,0.121486,-0.94174,-0.008658,-0.008495,-0.010683,0.983893,-0.052975,0.162246,-0.053138,13.0,1.0,2.0,MTE,22
0.46,0.312262,0.14624,-0.211781,0.314774,0.119322,-0.941637,-0.000428,0.009188,-0.015074,0.983791,-0.051617,0.162842,-0.054536,13.0,1.0,2.0,MTE,22
0.47,0.331729,0.133406,-0.185425,0.315852,0.116924,-0.941576,0.009282,0.027455,-0.023939,0.983703,-0.050159,0.163389,-0.055821,13.0,1.0,2.0,MTE,22
0.48,0.347728,0.099769,-0.162497,0.316772,0.11428,-0.941592,0.016313,0.036828,-0.025266,0.983641,-0.0486,0.163835,-0.056977,13.0,1.0,2.0,MTE,22
0.49,0.346755,0.064717,-0.142229,0.317371,0.111487,-0.941725,0.016369,0.05314,-0.027269,0.983613,-0.04699,0.164102,-0.058034,13.0,1.0,2.0,MTE,22
0.5,0.351658,0.03628,-0.103338,0.317715,0.10859,-0.941947,0.00394,0.055792,-0.028557,0.983616,-0.045359,0.164222,-0.058941,13.0,1.0,2.0,MTE,22
0.51,0.332591,0.000337,-0.074429,0.317808,0.105609,-0.942255,0.00284,0.035199,-0.023641,0.98365,-0.043723,0.164197,-0.059664,13.0,1.0,2.0,MTE,22
0.52,0.283382,-0.038098,-0.073776,0.317564,0.102923,-0.942635,0.01549,0.02136,-0.016151,0.983709,-0.042265,0.164001,-0.060274,13.0,1.0,2.0,MTE,22
0.53,0.216876,-0.073986,-0.07171,0.316949,0.100782,-0.943073,0.020438,0.007662,-0.008359,0.983786,-0.041104,0.163628,-0.060833,13.0,1.0,2.0,MTE,22
0.54,0.145269,-0.097054,-0.048471,0.316063,0.099271,-0.94353,0.016472,-0.013944,-0.001523,0.983876,-0.04029,0.16313,-0.06127,13.0,1.0,2.0,MTE,22
0.55,0.077587,-0.117928,-0.016331,0.315029,0.098314,-0.943976,0.00394,-0.030824,0.019675,0.983975,-0.039797,0.162567,-0.0615,13.0,1.0,2.0,MTE,22
0.56,0.013412,-0.136684,0.008696,0.313827,0.097906,-0.944419,-0.002731,-0.034002,0.02381,0.984085,-0.039621,0.161928,-0.061525,13.0,1.0,2.0,MTE,22
0.57,-0.047067,-0.15245,0.022178,0.312469,0.098014,-0.944858,0.001252,-0.027152,0.010822,0.984204,-0.039734,0.161221,-0.061408,13.0,1.0,2.0,MTE,22
0.58,-0.135544,-0.174955,0.032489,0.310958,0.09879,-0.945275,0.006714,-0.031652,0.024438,0.984325,-0.04021,0.160454,-0.061172,13.0,1.0,2.0,MTE,22
0.59,-0.211215,-0.198769,0.060757,0.309227,0.100311,-0.945683,0.00843,-0.037078,0.020466,0.984454,-0.041097,0.159592,-0.060764,13.0,1.0,2.0,MTE,22
0.6,-0.248641,-0.216424,0.068082,0.307341,0.102297,-0.946085,0.013537,-0.039278,0.004755,0.984591,-0.042249,0.158658,-0.060197,13.0,1.0,2.0,MTE,22
0.61,-0.2974,-0.240393,0.046161,0.305228,0.104713,-0.946505,0.022851,-0.015769,0.010897,0.98473,-0.04362,0.157623,-0.059654,13.0,1.0,2.0,MTE,22
0.62,-0.329048,-0.256765,0.038861,0.302901,0.107555,-0.946933,0.026185,-0.002834,0.030002,0.98487,-0.045206,0.156492,-0.059144,13.0,1.0,2.0,MTE,22
0.63,-0.364813,-0.266923,0.034858,0.300464,0.110729,-0.947344,0.022168,-0.019024,0.048082,0.985005,-0.046965,0.155314,-0.058619,13.0,1.0,2.0,MTE,22
0.64,-0.423866,-0.273108,0.007233,0.297935,0.114397,-0.947707,0.01632,-0.036943,0.066039,0.985126,-0.048968,0.154106,-0.058134,13.0,1.0,2.0,MTE,22
0.65,-0.513414,-0.278308,-0.022212,0.295316,0.118841,-0.947979,0.007845,-0.062628,0.07362,0.985218,-0.051351,0.152883,-0.057745,13.0,1.0,2.0,MTE,22
