secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
0.0,,,,,,,,,,,,,,17.0,4.0,14.0,30DBP,11
0.01,,,,,,,,,,,,,,17.0,4.0,14.0,30DBP,11
0.02,,,,,,,,,,,,,,17.0,4.0,14.0,30DBP,11
0.03,,,,,,,,,,,,,,17.0,4.0,14.0,30DBP,11
0.04,,,,,,,,,,,,,,17.0,4.0,14.0,30DBP,11
0.05,,,,,,,,,,,,,,17.0,4.0,14.0,30DBP,11
0.06,,,,,,,,,,,,,,17.0,4.0,14.0,30DBP,11
0.07,,,,,,,,,,,,,,17.0,4.0,14.0,30DBP,11
0.08,,,,,,,,,,,,,,17.0,4.0,14.0,30DBP,11
0.09,,,,,,,,,,,,,,17.0,4.0,14.0,30DBP,11
0.1,,,,,,,,,,,,,,17.0,4.0,14.0,30DBP,11
0.11,,,,,,,,,,,,,,17.0,4.0,14.0,30DBP,11
0.12,,,,,,,,,,,,,,17.0,4.0,14.0,30DBP,11
0.13,,,,,,,,,,,,,,17.0,4.0,14.0,30DBP,11
0.14,,,,,,,,,,,,,,17.0,4.0,14.0,30DBP,11
0.15,,,,,,,,,,,,,,17.0,4.0,14.0,30DBP,11
0.16,,,,,,,,,,,,,,17.0,4.0,14.0,30DBP,11
0.17,,,,,,,,,,,,,,17.0,4.0,14.0,30DBP,11
0.18,,,,,,,,,,,,,,17.0,4.0,14.0,30DBP,11
0.19,0.055984,0.02275,-0.016476,0.212552,0.152023,-0.965252,-0.014936,-0.003051,0.015117,0.991275,-0.076681,0.107212,-0.0,17.0,4.0,14.0,30DBP,11
0.2,0.058735,0.019541,-0.009598,0.212733,0.151469,-0.965299,-0.015025,-0.019084,0.009809,0.991287,-0.076389,0.10731,-0.000107,17.0,4.0,14.0,30DBP,11
0.21,0.04514,0.011793,-0.003568,0.212874,0.150946,-0.965349,-0.012771,-0.034827,0.011111,0.9913,-0.076117,0.107385,-0.000172,17.0,4.0,14.0,30DBP,11
0.22,0.017492,0.005657,0.00028,0.212955,0.150643,-0.965379,-0.010807,-0.038384,0.009233,0.991307,-0.075961,0.107426,-0.000196,17.0,4.0,14.0,30DBP,11
0.23,-0.001084,-0.001677,0.003209,0.212976,0.150571,-0.965386,-0.00947,-0.037641,0.012032,0.991309,-0.075925,0.107436,-0.000189,17.0,4.0,14.0,30DBP,11
0.24,-0.00968,-0.006805,0.010663,0.212951,0.150625,-0.965383,-0.006576,-0.030035,0.011098,0.991308,-0.075956,0.107421,-0.000153,17.0,4.0,14.0,30DBP,11
0.25,-0.00968,-0.006805,0.010663,0.212951,0.150625,-0.965383,-0.006576,-0.030035,0.011098,0.991308,-0.075956,0.107421,-0.000153,17.0,4.0,14.0,30DBP,11
0.26,-0.00425,-0.002718,0.012013,0.212926,0.150688,-0.965378,-0.008107,-0.023399,0.010132,0.991307,-0.075995,0.107404,-9.3e-05,17.0,4.0,14.0,30DBP,11
0.27,0.003036,0.001255,0.008459,0.212935,0.150689,-0.965377,-0.009413,-0.010933,0.007827,0.991306,-0.076001,0.107404,-4e-05,17.0,4.0,14.0,30DBP,11
0.28,0.012888,0.003515,0.009871,0.212979,0.150601,-0.96538,-0.014386,-0.004437,-1.3e-05,0.991307,-0.075961,0.107423,-0.0,17.0,4.0,14.0,30DBP,11
0.29,0.020865,-0.002578,0.015483,0.213007,0.150421,-0.965402,-0.019922,0.002381,-0.008307,0.991313,-0.075874,0.107434,4.4e-05,17.0,4.0,14.0,30DBP,11
0.3,0.019929,-0.005823,0.019902,0.212992,0.150179,-0.965443,-0.014567,0.010572,-0.012645,0.991323,-0.07576,0.107419,0.000121,17.0,4.0,14.0,30DBP,11
0.31,0.012942,-0.013349,0.012285,0.212926,0.149983,-0.965488,-0.002187,0.014797,-0.018505,0.991335,-0.075668,0.107379,0.000197,17.0,4.0,14.0,30DBP,11
0.32,-0.003051,-0.012882,0.001787,0.212813,0.14991,-0.965524,0.011186,0.013008,-0.018347,0.991344,-0.075635,0.107318,0.00023,17.0,4.0,14.0,30DBP,11
0.33,-0.029282,-0.013286,-0.011102,0.212682,0.150075,-0.965528,0.017863,0.001292,-0.019549,0.991344,-0.075717,0.107253,0.00022,17.0,4.0,14.0,30DBP,11
0.34,-0.049996,-0.013223,-0.014813,0.212543,0.150482,-0.965495,0.022137,-0.009751,-0.01415,0.991336,-0.075919,0.107186,0.000191,17.0,4.0,14.0,30DBP,11
0.35,-0.060138,-0.006887,-0.013079,0.212424,0.151034,-0.965435,0.020395,-0.013125,-0.00452,0.991321,-0.076196,0.10713,0.000158,17.0,4.0,14.0,30DBP,11
0.36,-0.042514,0.004026,-0.015658,0.199213,0.14702,-0.968865,0.032477,-0.009721,0.004754,0.992186,-0.074074,0.100402,-0.000151,17.0,4.0,14.0,30DBP,11
0.37,0.000731,0.008711,-0.008529,0.195806,0.149761,-0.96914,0.027781,-0.004161,0.008721,0.992255,-0.075419,0.098703,-0.000464,17.0,4.0,14.0,30DBP,11
0.38,0.040907,0.006876,-0.000685,0.196047,0.152705,-0.968631,0.026823,0.001134,0.01955,0.992127,-0.076893,0.098852,-0.000652,17.0,4.0,14.0,30DBP,11
0.39,0.056552,0.002212,0.001156,0.198774,0.154531,-0.967786,0.023455,-0.002157,0.016934,0.991914,-0.077826,0.100251,-0.000684,17.0,4.0,14.0,30DBP,11
0.4,0.044194,-0.001037,0.002873,0.202916,0.155085,-0.966837,0.020534,-0.014597,0.009897,0.991675,-0.078133,0.102356,-0.000591,17.0,4.0,14.0,30DBP,11
0.41,0.018111,-0.008343,0.019209,0.20668,0.153567,-0.966282,0.015153,-0.024798,0.005512,0.991535,-0.077403,0.104249,-0.00034,17.0,4.0,14.0,30DBP,11
0.42,-0.01458,-0.014566,0.025751,0.210076,0.151269,-0.965912,0.008323,-0.028909,0.007721,0.991441,-0.07629,0.105943,2.9e-05,17.0,4.0,14.0,30DBP,11
0.43,-0.047121,-0.021825,0.034617,0.212599,0.149624,-0.965616,0.003451,-0.030163,0.014475,0.991367,-0.075508,0.107194,0.000412,17.0,4.0,14.0,30DBP,11
0.44,-0.077993,-0.021414,0.048097,0.214551,0.148654,-0.965334,-0.002362,-0.032519,0.019411,0.991295,-0.075069,0.108155,0.000823,17.0,4.0,14.0,30DBP,11
0.45,-0.091254,-0.021373,0.062559,0.215389,0.149071,-0.965083,-0.002941,-0.030907,0.030223,0.991232,-0.075327,0.108556,0.001204,17.0,4.0,14.0,30DBP,11
0.46,-0.08135,-0.02046,0.068801,0.216263,0.15046,-0.964672,-0.002655,-0.02369,0.03529,0.991127,-0.076077,0.108978,0.001582,17.0,4.0,14.0,30DBP,11
0.47,-0.074224,-0.021546,0.079797,0.216893,0.15138,-0.964387,-0.0024,-0.012631,0.040513,0.991055,-0.076594,0.10927,0.002007,17.0,4.0,14.0,30DBP,11
0.48,-0.067685,-0.024068,0.089772,0.217303,0.15118,-0.964326,0.000943,-0.011287,0.044343,0.991038,-0.076552,0.109439,0.002526,17.0,4.0,14.0,30DBP,11
0.49,-0.07326,-0.032003,0.103295,0.217404,0.150605,-0.964393,0.004596,-0.017472,0.040885,0.991053,-0.076326,0.109444,0.003111,17.0,4.0,14.0,30DBP,11
0.5,-0.097884,-0.047298,0.122571,0.217258,0.150209,-0.964488,0.00755,-0.019502,0.041209,0.991075,-0.076199,0.109316,0.003788,17.0,4.0,14.0,30DBP,11
