secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
0.0,-0.167202,-0.373576,0.439366,0.179652,-0.237957,-0.954516,-0.122325,0.109707,-0.05531,0.988562,0.120175,0.091103,0.001953,45.0,2.0,10.0,SBLP,1
0.01,-0.133948,-0.316071,0.449783,0.175291,-0.237288,-0.955493,-0.103148,0.143996,-0.072369,0.988802,0.119624,0.089126,0.004029,45.0,2.0,10.0,SBLP,1
0.02,-0.063716,-0.264716,0.417046,0.171486,-0.237094,-0.956232,-0.063881,0.201587,-0.093756,0.988979,0.119333,0.087429,0.006059,45.0,2.0,10.0,SBLP,1
0.03,-0.011901,-0.238848,0.38686,0.168145,-0.237441,-0.956739,-0.02163,0.255492,-0.120547,0.989094,0.119341,0.085955,0.007917,45.0,2.0,10.0,SBLP,1
0.04,-0.018172,-0.251646,0.337491,0.16496,-0.237954,-0.957166,0.035876,0.278299,-0.142657,0.989187,0.119459,0.084538,0.009576,45.0,2.0,10.0,SBLP,1
0.05,-0.091325,-0.28677,0.25689,0.161674,-0.237957,-0.957725,0.082497,0.268658,-0.14991,0.989315,0.119347,0.083027,0.010916,45.0,2.0,10.0,SBLP,1
0.06,-0.212979,-0.318315,0.169867,0.158263,-0.236849,-0.958569,0.108125,0.223574,-0.131,0.989517,0.118703,0.081393,0.011863,45.0,2.0,10.0,SBLP,1
0.07,-0.344376,-0.338707,0.092278,0.154799,-0.23437,-0.959744,0.110032,0.161341,-0.083988,0.989807,0.117392,0.07967,0.012423,45.0,2.0,10.0,SBLP,1
0.08,-0.431006,-0.342049,0.043386,0.15135,-0.230703,-0.961181,0.103243,0.095861,-0.03769,0.990166,0.115498,0.077908,0.012704,45.0,2.0,10.0,SBLP,1
0.09,-0.478316,-0.32652,0.021827,0.148029,-0.226361,-0.96273,0.096096,0.062084,0.008918,0.990555,0.113271,0.07619,0.01285,45.0,2.0,10.0,SBLP,1
0.1,-0.509628,-0.279756,0.011145,0.145066,-0.221592,-0.964289,0.071563,0.048267,0.065668,0.990947,0.110833,0.074644,0.012948,45.0,2.0,10.0,SBLP,1
0.11,-0.506353,-0.216232,0.019787,0.142622,-0.216694,-0.965765,0.033388,0.013813,0.098639,0.991318,0.108328,0.073365,0.01308,45.0,2.0,10.0,SBLP,1
0.12,-0.456533,-0.157556,0.040699,0.140748,-0.21205,-0.96707,0.005248,-0.000521,0.118621,0.991644,0.105947,0.072388,0.0133,45.0,2.0,10.0,SBLP,1
0.13,-0.380332,-0.072285,0.085421,0.139512,-0.208068,-0.968114,-0.020005,0.006805,0.134526,0.991902,0.103893,0.07176,0.013698,45.0,2.0,10.0,SBLP,1
0.14,-0.265499,0.033809,0.165756,0.139038,-0.205041,-0.968827,-0.048706,0.011331,0.152238,0.992072,0.1023,0.071561,0.014411,45.0,2.0,10.0,SBLP,1
0.15,-0.229605,0.090154,0.203323,0.139186,-0.202852,-0.969267,-0.070476,0.021394,0.153547,0.992167,0.101109,0.071718,0.01546,45.0,2.0,10.0,SBLP,1
0.16,-0.125806,0.173174,0.253316,0.140041,-0.201509,-0.969424,-0.095531,0.008226,0.142947,0.992186,0.10033,0.072263,0.016722,45.0,2.0,10.0,SBLP,1
0.17,-0.035355,0.265034,0.314805,0.141608,-0.201101,-0.969281,-0.114295,0.026876,0.123074,0.992123,0.100002,0.073206,0.018247,45.0,2.0,10.0,SBLP,1
0.18,0.023319,0.312348,0.394164,0.143714,-0.201605,-0.968866,-0.120994,0.013448,0.092768,0.991981,0.100104,0.074472,0.020157,45.0,2.0,10.0,SBLP,1
0.19,0.035428,0.326922,0.48483,0.145934,-0.202553,-0.968336,-0.116332,0.011864,0.063811,0.991797,0.100394,0.075848,0.022496,45.0,2.0,10.0,SBLP,1
