secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
0.0,,,,,,,,,,,,,,13.0,1.0,12.0,MTE,22
0.01,,,,,,,,,,,,,,13.0,1.0,12.0,MTE,22
0.02,,,,,,,,,,,,,,13.0,1.0,12.0,MTE,22
0.03,,,,,,,,,,,,,,13.0,1.0,12.0,MTE,22
0.04,,,,,,,,,,,,,,13.0,1.0,12.0,MTE,22
0.05,,,,,,,,,,,,,,13.0,1.0,12.0,MTE,22
0.06,,,,,,,,,,,,,,13.0,1.0,12.0,MTE,22
0.07,,,,,,,,,,,,,,13.0,1.0,12.0,MTE,22
0.08,,,,,,,,,,,,,,13.0,1.0,12.0,MTE,22
0.09,,,,,,,,,,,,,,13.0,1.0,12.0,MTE,22
0.1,,,,,,,,,,,,,,13.0,1.0,12.0,MTE,22
0.11,0.010724,-0.134788,0.022305,-0.003597,0.018419,-0.999824,-0.010975,0.010679,-0.003167,0.999956,-0.009209,-0.001802,0.000376,13.0,1.0,12.0,MTE,22
0.12,-0.002354,-0.115013,0.004399,-0.004856,0.018364,-0.99982,-0.005642,0.005088,0.012149,0.999955,-0.009181,-0.002432,0.000449,13.0,1.0,12.0,MTE,22
0.13,-0.023768,-0.08857,-0.006799,-0.005877,0.018491,-0.999812,-0.004285,0.00023,0.022608,0.999953,-0.009245,-0.002943,0.000444,13.0,1.0,12.0,MTE,22
0.14,-0.04934,-0.053758,-0.007843,-0.006586,0.018848,-0.999801,-0.008536,-0.007924,0.030654,0.99995,-0.009423,-0.003297,0.000404,13.0,1.0,12.0,MTE,22
0.15,-0.077598,-0.029424,-0.002906,-0.007008,0.019476,-0.999786,-0.013683,-0.02024,0.029891,0.999946,-0.009737,-0.003508,0.000373,13.0,1.0,12.0,MTE,22
0.16,-0.117958,-0.021279,0.004311,-0.00726,0.020444,-0.999765,-0.028003,-0.026533,0.032922,0.999941,-0.010221,-0.003634,0.000381,13.0,1.0,12.0,MTE,22
0.17,-0.131845,-0.006983,0.007181,-0.007399,0.02172,-0.999737,-0.039018,-0.021569,0.035763,0.999934,-0.010859,-0.003704,0.000412,13.0,1.0,12.0,MTE,22
0.18,-0.100477,0.000691,0.015611,-0.007422,0.022904,-0.99971,-0.042764,-0.006212,0.030334,0.999927,-0.011451,-0.003717,0.000473,13.0,1.0,12.0,MTE,22
0.19,-0.051618,0.003892,0.024072,-0.0074,0.02367,-0.999692,-0.03682,0.016323,0.03053,0.999923,-0.011834,-0.003707,0.000573,13.0,1.0,12.0,MTE,22
0.2,-0.023981,0.020683,0.036066,-0.007266,0.024035,-0.999685,-0.025464,0.025341,0.031087,0.999921,-0.012016,-0.003642,0.00072,13.0,1.0,12.0,MTE,22
0.21,-0.030513,0.011395,0.036895,-0.007087,0.0243,-0.99968,-0.020684,0.023658,0.03125,0.99992,-0.012148,-0.003555,0.000898,13.0,1.0,12.0,MTE,22
0.22,-0.073559,-0.004973,0.040318,-0.007042,0.024815,-0.999667,-0.022255,0.013072,0.032153,0.999916,-0.012405,-0.003535,0.001083,13.0,1.0,12.0,MTE,22
0.23,-0.125445,-0.026958,0.043718,-0.00718,0.025827,-0.999641,-0.026817,0.001866,0.032783,0.999909,-0.01291,-0.003607,0.001294,13.0,1.0,12.0,MTE,22
0.24,-0.160636,-0.054267,0.049086,-0.007579,0.027279,-0.999599,-0.024526,-0.007428,0.025356,0.999899,-0.013635,-0.003811,0.001531,13.0,1.0,12.0,MTE,22
0.25,-0.189331,-0.075746,0.057838,-0.044078,0.004418,-0.999018,0.02058,0.016044,0.021678,0.999754,-0.002176,-0.022048,0.001489,13.0,1.0,12.0,MTE,22
0.26,-0.202651,-0.094929,0.060264,-0.048419,0.012389,-0.99875,0.033969,0.014435,0.015535,0.999686,-0.006152,-0.024228,0.001818,13.0,1.0,12.0,MTE,22
0.27,-0.200095,-0.124551,0.061771,-0.048739,0.023256,-0.998541,0.033861,0.009809,0.008856,0.999633,-0.011578,-0.024404,0.002212,13.0,1.0,12.0,MTE,22
0.28,-0.185944,-0.152685,0.071066,-0.046596,0.031822,-0.998407,0.033092,0.0046,0.004175,0.999598,-0.015856,-0.023349,0.002629,13.0,1.0,12.0,MTE,22
0.29,-0.16182,-0.176043,0.088749,-0.044584,0.037159,-0.998314,0.039549,0.004237,0.003579,0.999574,-0.018518,-0.022359,0.003087,13.0,1.0,12.0,MTE,22
