secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
0.0,,,,,,,,,,,,,,45.0,3.0,12.0,SBLP,1
0.01,,,,,,,,,,,,,,45.0,3.0,12.0,SBLP,1
0.02,,,,,,,,,,,,,,45.0,3.0,12.0,SBLP,1
0.03,,,,,,,,,,,,,,45.0,3.0,12.0,SBLP,1
0.04,,,,,,,,,,,,,,45.0,3.0,12.0,SBLP,1
0.05,,,,,,,,,,,,,,45.0,3.0,12.0,SBLP,1
0.06,,,,,,,,,,,,,,45.0,3.0,12.0,SBLP,1
0.07,,,,,,,,,,,,,,45.0,3.0,12.0,SBLP,1
0.08,-0.327568,0.022875,0.22846,0.030533,-0.556203,-0.830485,0.077667,-0.047557,0.037501,0.956683,0.290688,0.016054,0.000316,45.0,3.0,12.0,SBLP,1
0.09,0.016105,0.099377,-0.000566,0.030539,-0.554911,-0.831349,-0.024573,0.180064,0.072392,0.956908,0.289935,0.016229,0.000897,45.0,3.0,12.0,SBLP,1
0.1,0.211814,0.126742,0.035348,0.031492,-0.556006,-0.830581,-0.052702,0.093955,0.048385,0.956708,0.290565,0.016782,0.001064,45.0,3.0,12.0,SBLP,1
0.11,0.204405,0.136375,0.093573,0.032213,-0.557813,-0.829341,-0.032717,0.023115,0.035487,0.956383,0.291598,0.017322,0.001578,45.0,3.0,12.0,SBLP,1
0.12,0.129799,0.149293,0.056346,0.032964,-0.559242,-0.828349,-0.032048,-0.002114,0.03155,0.956122,0.292413,0.017893,0.002141,45.0,3.0,12.0,SBLP,1
0.13,0.054219,0.158618,0.020369,0.03406,-0.559972,-0.827811,-0.028674,0.005513,0.03089,0.955981,0.292829,0.018588,0.002525,45.0,3.0,12.0,SBLP,1
0.14,0.018902,0.171563,0.0077,0.035373,-0.560262,-0.82756,-0.026462,0.01769,0.034728,0.955914,0.292993,0.019366,0.002818,45.0,3.0,12.0,SBLP,1
0.15,-0.003065,0.181292,-0.006995,0.036835,-0.560332,-0.827449,-0.03148,0.027998,0.032039,0.955884,0.293031,0.020212,0.003081,45.0,3.0,12.0,SBLP,1
