secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
0.0,,,,,,,,,,,,,,4.0,1.0,18.0,SACLR,14
0.01,,,,,,,,,,,,,,4.0,1.0,18.0,SACLR,14
0.02,,,,,,,,,,,,,,4.0,1.0,18.0,SACLR,14
0.03,,,,,,,,,,,,,,4.0,1.0,18.0,SACLR,14
0.04,,,,,,,,,,,,,,4.0,1.0,18.0,SACLR,14
0.05,,,,,,,,,,,,,,4.0,1.0,18.0,SACLR,14
0.06,,,,,,,,,,,,,,4.0,1.0,18.0,SACLR,14
0.07,,,,,,,,,,,,,,4.0,1.0,18.0,SACLR,14
0.08,,,,,,,,,,,,,,4.0,1.0,18.0,SACLR,14
0.09,,,,,,,,,,,,,,4.0,1.0,18.0,SACLR,14
0.1,,,,,,,,,,,,,,4.0,1.0,18.0,SACLR,14
0.11,,,,,,,,,,,,,,4.0,1.0,18.0,SACLR,14
0.12,,,,,,,,,,,,,,4.0,1.0,18.0,SACLR,14
0.13,,,,,,,,,,,,,,4.0,1.0,18.0,SACLR,14
0.14,,,,,,,,,,,,,,4.0,1.0,18.0,SACLR,14
0.15,,,,,,,,,,,,,,4.0,1.0,18.0,SACLR,14
0.16,,,,,,,,,,,,,,4.0,1.0,18.0,SACLR,14
0.17,-2.732065,0.931319,1.068055,0.283589,0.389767,-0.876162,-0.046132,0.162678,0.589617,0.968526,-0.202136,0.145121,0.006138,4.0,1.0,18.0,SACLR,14
0.18,-2.607094,0.991457,1.120411,0.296358,0.409802,-0.86269,-0.047762,0.186725,0.58176,0.964982,-0.214277,0.1508,0.012414,4.0,1.0,18.0,SACLR,14
0.19,-2.558273,1.055749,1.152436,0.309888,0.428441,-0.848769,-0.05325,0.20016,0.576994,0.961266,-0.225911,0.156779,0.018755,4.0,1.0,18.0,SACLR,14
0.2,-2.553297,1.116202,1.190916,0.324144,0.446241,-0.834146,-0.051027,0.207934,0.561914,0.957309,-0.237356,0.163062,0.025158,4.0,1.0,18.0,SACLR,14
0.21,-2.596846,1.203714,1.255085,0.339276,0.463465,-0.818592,-0.045041,0.200079,0.55643,0.953042,-0.248801,0.169712,0.031734,4.0,1.0,18.0,SACLR,14
0.22,-2.689601,1.299434,1.341683,0.355573,0.48037,-0.801756,-0.043469,0.166282,0.553038,0.948361,-0.260462,0.176865,0.038602,4.0,1.0,18.0,SACLR,14
0.23,-2.825934,1.356259,1.420573,0.372906,0.497197,-0.783414,-0.047298,0.106212,0.546078,0.943187,-0.272543,0.184428,0.045874,4.0,1.0,18.0,SACLR,14
0.24,-3.010703,1.399017,1.482079,0.390937,0.514225,-0.763375,-0.04647,0.048611,0.509835,0.937455,-0.285244,0.19222,0.053537,4.0,1.0,18.0,SACLR,14
0.25,-3.206379,1.454448,1.556774,0.40962,0.531564,-0.741385,-0.040144,0.012381,0.483862,0.931073,-0.298705,0.200207,0.061607,4.0,1.0,18.0,SACLR,14
0.26,-3.409783,1.526875,1.667677,0.429234,0.548952,-0.717224,-0.028279,-0.016695,0.463348,0.92395,-0.312909,0.208509,0.070197,4.0,1.0,18.0,SACLR,14
0.27,-3.619087,1.592381,1.792142,0.449911,0.566117,-0.690718,-0.012884,-0.050125,0.44818,0.915999,-0.327841,0.217166,0.079404,4.0,1.0,18.0,SACLR,14
0.28,-3.817084,1.626108,1.914888,0.471495,0.582747,-0.66189,2e-06,-0.09056,0.441095,0.907179,-0.343437,0.226067,0.089286,4.0,1.0,18.0,SACLR,14
0.29,-4.014836,1.646298,2.004339,0.493706,0.598616,-0.630804,0.015449,-0.11923,0.414923,0.897465,-0.359642,0.235065,0.099795,4.0,1.0,18.0,SACLR,14
0.3,-4.169929,1.64279,2.074176,0.51622,0.613512,-0.597595,0.034973,-0.104906,0.39679,0.886861,-0.376373,0.244019,0.110791,4.0,1.0,18.0,SACLR,14
0.31,-4.24126,1.63263,2.129096,0.538804,0.626879,-0.562773,0.06256,-0.054811,0.371458,0.875481,-0.393297,0.252845,0.122148,4.0,1.0,18.0,SACLR,14
0.32,-4.220304,1.631869,2.186983,0.561394,0.638129,-0.526905,0.103981,0.027978,0.346835,0.863465,-0.410026,0.261584,0.133718,4.0,1.0,18.0,SACLR,14
0.33,-4.106781,1.64025,2.254039,0.584011,0.646631,-0.490712,0.142856,0.114965,0.320485,0.851011,-0.426102,0.270335,0.145382,4.0,1.0,18.0,SACLR,14
0.34,-4.015662,1.689293,2.285733,0.60669,0.652286,-0.454367,0.176543,0.179608,0.276877,0.83818,-0.441402,0.27925,0.156962,4.0,1.0,18.0,SACLR,14
0.35,-3.952856,1.727947,2.284186,0.629132,0.655531,-0.417698,0.187106,0.228838,0.244343,0.824938,-0.456132,0.288261,0.168304,4.0,1.0,18.0,SACLR,14
0.36,-3.906599,1.761883,2.271624,0.65109,0.656633,-0.380676,0.187197,0.234266,0.203537,0.811278,-0.47041,0.297282,0.179346,4.0,1.0,18.0,SACLR,14
0.37,-3.878607,1.767242,2.259524,0.67239,0.655727,-0.343385,0.181507,0.203389,0.18416,0.79721,-0.484294,0.306214,0.19013,4.0,1.0,18.0,SACLR,14
0.38,-3.88417,1.780115,2.221868,0.692854,0.653007,-0.305836,0.16559,0.165108,0.155536,0.782715,-0.497892,0.314938,0.200687,4.0,1.0,18.0,SACLR,14
0.39,-3.905323,1.818956,2.18564,0.712384,0.648709,-0.267743,0.148074,0.158893,0.131238,0.767715,-0.511362,0.323478,0.210914,4.0,1.0,18.0,SACLR,14
0.4,-3.877007,1.837348,2.160534,0.731008,0.642678,-0.229329,0.123591,0.157416,0.11823,0.75226,-0.524591,0.331873,0.220837,4.0,1.0,18.0,SACLR,14
0.41,-3.827397,1.857159,2.105069,0.748574,0.634956,-0.190967,0.110694,0.150643,0.079089,0.736485,-0.537454,0.340088,0.230377,4.0,1.0,18.0,SACLR,14
