secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
0.0,,,,,,,,,,,,,,30.0,1.0,12.0,30BP,39
0.01,,,,,,,,,,,,,,30.0,1.0,12.0,30BP,39
0.02,,,,,,,,,,,,,,30.0,1.0,12.0,30BP,39
0.03,,,,,,,,,,,,,,30.0,1.0,12.0,30BP,39
0.04,,,,,,,,,,,,,,30.0,1.0,12.0,30BP,39
0.05,,,,,,,,,,,,,,30.0,1.0,12.0,30BP,39
0.06,,,,,,,,,,,,,,30.0,1.0,12.0,30BP,39
0.07,,,,,,,,,,,,,,30.0,1.0,12.0,30BP,39
0.08,,,,,,,,,,,,,,30.0,1.0,12.0,30BP,39
0.09,,,,,,,,,,,,,,30.0,1.0,12.0,30BP,39
0.1,,,,,,,,,,,,,,30.0,1.0,12.0,30BP,39
0.11,,,,,,,,,,,,,,30.0,1.0,12.0,30BP,39
0.12,,,,,,,,,,,,,,30.0,1.0,12.0,30BP,39
0.13,,,,,,,,,,,,,,30.0,1.0,12.0,30BP,39
0.14,,,,,,,,,,,,,,30.0,1.0,12.0,30BP,39
0.15,-7.5e-05,0.070723,-0.012673,0.133445,-0.206164,-0.969376,-0.009193,-0.003675,0.000748,0.992314,0.103884,0.067234,-4.8e-05,30.0,1.0,12.0,30BP,39
0.16,0.017444,0.077909,-0.014907,0.134108,-0.206219,-0.969272,-0.01158,0.00407,0.008854,0.992288,0.103916,0.067567,-7.3e-05,30.0,1.0,12.0,30BP,39
0.17,0.041631,0.085689,-0.019324,0.13476,-0.206493,-0.969124,-0.010569,0.008114,0.011055,0.992251,0.10406,0.067895,-0.000109,30.0,1.0,12.0,30BP,39
0.18,0.051393,0.091295,-0.031784,0.13537,-0.206786,-0.968976,-0.010095,0.004973,0.010755,0.992214,0.104218,0.068195,-0.000198,30.0,1.0,12.0,30BP,39
0.19,0.045597,0.0879,-0.032163,0.135964,-0.207121,-0.968821,-0.010033,-0.005372,0.00886,0.992175,0.1044,0.068485,-0.00032,30.0,1.0,12.0,30BP,39
0.2,0.035122,0.087397,-0.027734,0.136448,-0.207361,-0.968702,-0.009342,-0.012458,0.005354,0.992145,0.10453,0.06872,-0.000422,30.0,1.0,12.0,30BP,39
0.21,0.021107,0.080786,-0.025386,0.136879,-0.207545,-0.968602,-0.009453,-0.007223,0.001515,0.992119,0.104631,0.06893,-0.0005,30.0,1.0,12.0,30BP,39
0.22,0.016042,0.081813,-0.025011,0.137327,-0.207781,-0.968488,-0.009016,0.002642,0.00427,0.99209,0.104758,0.069152,-0.00056,30.0,1.0,12.0,30BP,39
0.23,0.012815,0.072744,-0.025218,0.1377,-0.207956,-0.968397,-0.008717,0.008966,0.006056,0.992068,0.104853,0.069335,-0.000621,30.0,1.0,12.0,30BP,39
0.24,0.0123,0.072907,-0.026383,0.138011,-0.207929,-0.968359,-0.009196,0.010328,0.009084,0.992058,0.104846,0.069484,-0.0007,30.0,1.0,12.0,30BP,39
0.25,0.013366,0.06786,-0.023305,0.138369,-0.207803,-0.968335,-0.010515,0.009287,0.009671,0.992052,0.104789,0.069657,-0.000776,30.0,1.0,12.0,30BP,39
0.26,0.009421,0.05884,-0.014825,0.138665,-0.207793,-0.968295,-0.010765,0.008177,0.009982,0.992042,0.104788,0.069802,-0.00082,30.0,1.0,12.0,30BP,39
0.27,0.007927,0.050621,-0.014001,0.138879,-0.208053,-0.968208,-0.00982,0.013366,0.008705,0.99202,0.104923,0.069909,-0.000842,30.0,1.0,12.0,30BP,39
0.28,0.009651,0.041214,-0.00806,0.139,-0.208495,-0.968095,-0.002404,0.011168,0.007951,0.991991,0.105149,0.069971,-0.000852,30.0,1.0,12.0,30BP,39
0.29,0.006409,0.027074,0.001064,0.138988,-0.208753,-0.968042,0.003437,0.008939,0.00654,0.991978,0.105278,0.069969,-0.000822,30.0,1.0,12.0,30BP,39
0.3,0.002495,0.015255,0.007628,0.138895,-0.208745,-0.968057,0.002874,0.01151,0.008981,0.991982,0.10527,0.069927,-0.000772,30.0,1.0,12.0,30BP,39
0.31,-0.005125,0.003869,0.009409,0.13871,-0.208528,-0.96813,0.002083,0.012468,0.010549,0.992,0.105155,0.069839,-0.000713,30.0,1.0,12.0,30BP,39
0.32,-0.011903,-0.008359,0.018161,0.138407,-0.20823,-0.968238,0.006643,0.008508,0.012991,0.992027,0.104997,0.069692,-0.000638,30.0,1.0,12.0,30BP,39
0.33,-0.033534,-0.027052,0.030378,0.137923,-0.207844,-0.968389,0.01056,0.004384,0.013525,0.992066,0.104789,0.069459,-0.000511,30.0,1.0,12.0,30BP,39
