secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
0.0,,,,,,,,,,,,,,7.0,2.0,10.0,PREC,29
0.01,,,,,,,,,,,,,,7.0,2.0,10.0,PREC,29
0.02,,,,,,,,,,,,,,7.0,2.0,10.0,PREC,29
0.03,,,,,,,,,,,,,,7.0,2.0,10.0,PREC,29
0.04,,,,,,,,,,,,,,7.0,2.0,10.0,PREC,29
0.05,,,,,,,,,,,,,,7.0,2.0,10.0,PREC,29
0.06,,,,,,,,,,,,,,7.0,2.0,10.0,PREC,29
0.07,,,,,,,,,,,,,,7.0,2.0,10.0,PREC,29
0.08,,,,,,,,,,,,,,7.0,2.0,10.0,PREC,29
0.09,,,,,,,,,,,,,,7.0,2.0,10.0,PREC,29
0.1,,,,,,,,,,,,,,7.0,2.0,10.0,PREC,29
0.11,,,,,,,,,,,,,,7.0,2.0,10.0,PREC,29
0.12,-0.210278,0.162642,-0.085211,0.280063,0.00991,-0.959931,0.01135,-0.03733,0.046433,0.989932,-0.00496,0.141457,-0.000318,7.0,2.0,10.0,PREC,29
0.13,-0.236654,0.164639,-0.077626,0.281633,0.012295,-0.959443,0.009138,-0.031338,0.049241,0.989809,-0.00613,0.14227,-0.000561,7.0,2.0,10.0,PREC,29
0.14,-0.183055,0.159899,-0.072738,0.283153,0.014591,-0.958964,0.00652,-0.022388,0.04661,0.989688,-0.007257,0.143057,-0.000789,7.0,2.0,10.0,PREC,29
0.15,-0.109948,0.181613,-0.072649,0.284764,0.016185,-0.958461,0.011104,0.008046,0.042842,0.98956,-0.008027,0.143892,-0.00104,7.0,2.0,10.0,PREC,29
0.16,-0.066809,0.215763,-0.072491,0.286673,0.017229,-0.957874,0.002604,0.045668,0.05672,0.989412,-0.008509,0.144882,-0.001349,7.0,2.0,10.0,PREC,29
0.17,-0.062952,0.223325,-0.070939,0.288769,0.018027,-0.957229,-0.002239,0.019006,0.050369,0.989248,-0.008864,0.145969,-0.001675,7.0,2.0,10.0,PREC,29
0.18,-0.118102,0.218367,-0.080027,0.290884,0.019089,-0.956568,0.003291,-0.011475,0.047343,0.98908,-0.009352,0.147066,-0.002003,7.0,2.0,10.0,PREC,29
0.19,-0.205079,0.212826,-0.079596,0.292931,0.02087,-0.955906,0.006965,-0.033367,0.052067,0.988912,-0.010208,0.148131,-0.002293,7.0,2.0,10.0,PREC,29
0.2,-0.295852,0.202465,-0.088493,0.294906,0.023538,-0.955236,0.003739,-0.054559,0.052511,0.988743,-0.011521,0.149161,-0.002533,7.0,2.0,10.0,PREC,29
0.21,-0.323366,0.199273,-0.084962,0.296794,0.026775,-0.954566,0.000982,-0.061061,0.048072,0.988573,-0.013126,0.150149,-0.00274,7.0,2.0,10.0,PREC,29
0.22,-0.355529,0.218433,-0.086142,0.298749,0.030294,-0.953851,-0.000195,-0.043844,0.065301,0.988391,-0.014879,0.151173,-0.002917,7.0,2.0,10.0,PREC,29
0.23,-0.383871,0.243572,-0.093038,0.300914,0.034083,-0.953042,-0.012584,-0.036479,0.080209,0.988186,-0.016767,0.152308,-0.003103,7.0,2.0,10.0,PREC,29
0.24,-0.433749,0.255831,-0.096584,0.303271,0.038249,-0.952136,-0.017047,-0.056285,0.089084,0.987956,-0.018846,0.153547,-0.00329,7.0,2.0,10.0,PREC,29
0.25,-0.493885,0.274097,-0.100452,0.305749,0.042974,-0.951142,-0.014046,-0.078726,0.107911,0.987704,-0.021213,0.154852,-0.003452,7.0,2.0,10.0,PREC,29
0.26,-0.562543,0.303204,-0.096594,0.308444,0.048305,-0.950015,-0.02431,-0.102702,0.131336,0.987418,-0.023896,0.156273,-0.003567,7.0,2.0,10.0,PREC,29
0.27,-0.645663,0.345799,-0.082781,0.311475,0.054309,-0.948701,-0.038724,-0.127155,0.157701,0.987086,-0.026937,0.157873,-0.003585,7.0,2.0,10.0,PREC,29
0.28,-0.809463,0.418084,-0.053847,0.315016,0.061342,-0.947102,-0.054015,-0.160234,0.188252,0.986681,-0.030534,0.15974,-0.003402,7.0,2.0,10.0,PREC,29
0.29,-1.142975,0.508919,-0.016536,0.319404,0.070617,-0.944984,-0.075721,-0.21321,0.228965,0.986146,-0.035332,0.162049,-0.002878,7.0,2.0,10.0,PREC,29
0.3,-1.623629,0.581271,0.029108,0.324571,0.083587,-0.942161,-0.095156,-0.307921,0.260764,0.985432,-0.042104,0.164763,-0.001838,7.0,2.0,10.0,PREC,29
0.31,-2.167665,0.616719,0.101855,0.330292,0.101225,-0.938435,-0.098298,-0.41522,0.277821,0.984489,-0.051395,0.167753,-8.5e-05,7.0,2.0,10.0,PREC,29
0.32,-2.686217,0.624627,0.198752,0.336295,0.123506,-0.933623,-0.087409,-0.48781,0.284224,0.983262,-0.063245,0.170847,0.002538,7.0,2.0,10.0,PREC,29
0.33,-3.147086,0.63237,0.307215,0.342488,0.149897,-0.927487,-0.081273,-0.501642,0.301526,0.981686,-0.077425,0.173959,0.006084,7.0,2.0,10.0,PREC,29
0.34,-3.526413,0.663848,0.429269,0.349096,0.179547,-0.919725,-0.085989,-0.477734,0.328935,0.979669,-0.093544,0.177164,0.010545,7.0,2.0,10.0,PREC,29
0.35,-3.851096,0.704342,0.555172,0.356335,0.211646,-0.910072,-0.09341,-0.447395,0.35099,0.97713,-0.111239,0.180526,0.015909,7.0,2.0,10.0,PREC,29
0.36,-4.119045,0.730784,0.689431,0.364273,0.245543,-0.89834,-0.094894,-0.424467,0.370447,0.974001,-0.130236,0.184035,0.022161,7.0,2.0,10.0,PREC,29
0.37,-4.326865,0.729355,0.815313,0.372797,0.28052,-0.884495,-0.092935,-0.408068,0.388966,0.970254,-0.150214,0.187585,0.029246,7.0,2.0,10.0,PREC,29
