secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
0.0,,,,,,,,,,,,,,52.0,1.0,12.0,NGCR,3
0.01,,,,,,,,,,,,,,52.0,1.0,12.0,NGCR,3
0.02,,,,,,,,,,,,,,52.0,1.0,12.0,NGCR,3
0.03,,,,,,,,,,,,,,52.0,1.0,12.0,NGCR,3
0.04,,,,,,,,,,,,,,52.0,1.0,12.0,NGCR,3
0.05,,,,,,,,,,,,,,52.0,1.0,12.0,NGCR,3
0.06,,,,,,,,,,,,,,52.0,1.0,12.0,NGCR,3
0.07,,,,,,,,,,,,,,52.0,1.0,12.0,NGCR,3
0.08,,,,,,,,,,,,,,52.0,1.0,12.0,NGCR,3
0.09,,,,,,,,,,,,,,52.0,1.0,12.0,NGCR,3
0.1,,,,,,,,,,,,,,52.0,1.0,12.0,NGCR,3
0.11,,,,,,,,,,,,,,52.0,1.0,12.0,NGCR,3
0.12,,,,,,,,,,,,,,52.0,1.0,12.0,NGCR,3
0.13,-0.015719,-0.010168,0.028442,0.157985,-0.12031,-0.980085,0.001454,0.011957,0.002439,0.995009,0.060421,0.079416,0.000442,52.0,1.0,12.0,NGCR,3
0.14,-0.02418,-0.00817,0.027965,0.157844,-0.120152,-0.980127,0.004036,0.014225,0.002283,0.995019,0.06033,0.079353,0.000588,52.0,1.0,12.0,NGCR,3
0.15,-0.03263,-0.016445,0.025621,0.157689,-0.119918,-0.980181,0.008754,0.015517,0.000597,0.995033,0.0602,0.079282,0.000728,52.0,1.0,12.0,NGCR,3
0.16,-0.043302,-0.022413,0.018303,0.157468,-0.119567,-0.980259,0.01079,0.016158,0.000248,0.995052,0.060013,0.079177,0.000849,52.0,1.0,12.0,NGCR,3
0.17,-0.057475,-0.022171,0.010636,0.157221,-0.119093,-0.980356,0.011725,0.011763,0.002558,0.995077,0.059767,0.079055,0.000929,52.0,1.0,12.0,NGCR,3
