secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
0.0,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.01,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.02,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.03,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.04,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.05,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.06,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.07,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.08,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.09,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.1,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.11,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.12,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.13,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.14,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.15,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.16,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.17,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.18,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.19,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.2,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.21,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.22,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.23,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.24,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.25,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.26,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.27,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.28,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.29,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.3,,,,,,,,,,,,,,17.0,2.0,16.0,30DBP,11
0.31,-0.061441,0.057481,-0.198572,0.076216,0.046688,-0.995998,0.016542,-0.139492,-0.025899,0.998999,-0.023367,0.038146,0.0,17.0,2.0,16.0,30DBP,11
0.32,-0.05482,0.044926,-0.184201,0.076616,0.047424,-0.995932,0.011061,-0.152725,-0.019449,0.998982,-0.023699,0.03837,-0.000958,17.0,2.0,16.0,30DBP,11
0.33,-0.017568,0.031845,-0.167678,0.076919,0.047937,-0.995884,0.001191,-0.15278,-0.014354,0.998969,-0.023922,0.038543,-0.001835,17.0,2.0,16.0,30DBP,11
0.34,0.036185,0.022909,-0.153625,0.077105,0.04795,-0.995869,-0.004396,-0.150718,-0.011699,0.998963,-0.023898,0.038655,-0.002643,17.0,2.0,16.0,30DBP,11
0.35,0.076344,0.015321,-0.140014,0.077219,0.047483,-0.995883,-0.009073,-0.143964,-0.009137,0.998965,-0.023635,0.03873,-0.003387,17.0,2.0,16.0,30DBP,11
0.36,0.103159,0.001751,-0.124506,0.077239,0.046651,-0.995921,-0.010055,-0.14179,-0.003225,0.998971,-0.023192,0.038754,-0.004061,17.0,2.0,16.0,30DBP,11
0.37,0.105007,-0.004482,-0.112653,0.077174,0.045694,-0.99597,-0.010493,-0.143777,0.001875,0.998981,-0.022689,0.038732,-0.00467,17.0,2.0,16.0,30DBP,11
0.38,0.113911,-0.005408,-0.104218,0.077074,0.044696,-0.996023,-0.014848,-0.149234,0.010931,0.998992,-0.022168,0.038692,-0.005232,17.0,2.0,16.0,30DBP,11
0.39,0.103808,-0.010404,-0.094358,0.07695,0.043663,-0.996078,-0.01477,-0.145409,0.018829,0.999003,-0.021631,0.038638,-0.005741,17.0,2.0,16.0,30DBP,11
0.4,0.092112,-0.016899,-0.100298,0.076773,0.042749,-0.996132,-0.012457,-0.129465,0.028328,0.999013,-0.021155,0.038557,-0.006244,17.0,2.0,16.0,30DBP,11
0.41,0.089232,-0.020763,-0.116378,0.076544,0.04192,-0.996185,-0.005423,-0.110447,0.034881,0.999023,-0.020719,0.03845,-0.006805,17.0,2.0,16.0,30DBP,11
0.42,0.074505,-0.023595,-0.129378,0.076261,0.041205,-0.996236,-0.000516,-0.104605,0.032872,0.999031,-0.020337,0.038319,-0.007438,17.0,2.0,16.0,30DBP,11
0.43,0.0628,-0.029593,-0.130106,0.075935,0.040622,-0.996285,0.004311,-0.098057,0.034096,0.999038,-0.020021,0.038167,-0.0081,17.0,2.0,16.0,30DBP,11
0.44,0.047812,-0.043128,-0.138952,0.075506,0.040182,-0.996335,0.008433,-0.091727,0.03082,0.999045,-0.019777,0.037963,-0.008774,17.0,2.0,16.0,30DBP,11
0.45,0.054653,-0.054518,-0.147819,0.074961,0.039793,-0.996392,0.020926,-0.08241,0.026528,0.999053,-0.019557,0.037702,-0.009495,17.0,2.0,16.0,30DBP,11
0.46,0.064886,-0.0677,-0.148161,0.074312,0.039302,-0.99646,0.029494,-0.071834,0.020249,0.999062,-0.019286,0.037389,-0.010246,17.0,2.0,16.0,30DBP,11
0.47,0.083949,-0.085538,-0.138986,0.063115,-0.094637,-0.993509,0.046184,0.069109,0.019281,0.998339,0.047666,0.031199,-0.008604,17.0,2.0,16.0,30DBP,11
0.48,0.094064,-0.102206,-0.125107,0.064062,-0.092936,-0.993609,0.050959,0.064478,0.017749,0.998357,0.046842,0.031643,-0.009382,17.0,2.0,16.0,30DBP,11
0.49,0.085872,-0.123247,-0.104491,0.0666,-0.086826,-0.993995,0.055699,0.048389,0.014716,0.998446,0.043816,0.032905,-0.010193,17.0,2.0,16.0,30DBP,11
0.5,0.050878,-0.147757,-0.077321,0.068613,-0.082006,-0.994267,0.061407,0.037328,0.020299,0.998507,0.041433,0.033907,-0.010852,17.0,2.0,16.0,30DBP,11
0.51,-3.6e-05,-0.167415,-0.062436,0.069842,-0.078153,-0.994492,0.071134,0.022947,0.034424,0.998558,0.039526,0.034522,-0.011358,17.0,2.0,16.0,30DBP,11
0.52,-0.036849,-0.163836,-0.050806,0.070483,-0.074666,-0.994715,0.071607,0.004217,0.048807,0.998608,0.037796,0.034845,-0.011768,17.0,2.0,16.0,30DBP,11
0.53,-0.070867,-0.161676,-0.021156,0.071658,-0.07105,-0.994895,0.064435,-0.01089,0.057426,0.99865,0.036002,0.035442,-0.012072,17.0,2.0,16.0,30DBP,11
0.54,-0.084489,-0.161273,0.004227,0.072632,-0.06738,-0.99508,0.048584,-0.002245,0.072259,0.998695,0.034174,0.035945,-0.012225,17.0,2.0,16.0,30DBP,11
0.55,-0.066409,-0.157129,0.017705,0.07339,-0.064092,-0.995242,0.043416,0.01714,0.069293,0.998734,0.032533,0.036342,-0.012266,17.0,2.0,16.0,30DBP,11
0.56,-0.071753,-0.157124,0.040437,0.074123,-0.061507,-0.99535,0.044285,0.028579,0.05367,0.998762,0.031241,0.036726,-0.012208,17.0,2.0,16.0,30DBP,11
0.57,-0.105376,-0.156786,0.055288,0.074992,-0.059538,-0.995405,0.056813,0.023451,0.046034,0.998778,0.030253,0.037178,-0.012029,17.0,2.0,16.0,30DBP,11
0.58,-0.159546,-0.143626,0.055111,0.076121,-0.057591,-0.995434,0.066854,0.002094,0.043087,0.998788,0.029276,0.037761,-0.011802,17.0,2.0,16.0,30DBP,11
0.59,-0.20751,-0.138491,0.068993,0.077797,-0.055814,-0.995406,0.065468,-0.019595,0.04135,0.998784,0.028386,0.038618,-0.011522,17.0,2.0,16.0,30DBP,11
0.6,-0.238816,-0.137254,0.093876,0.079371,-0.054498,-0.995354,0.063406,-0.020758,0.045663,0.998776,0.027721,0.039426,-0.011111,17.0,2.0,16.0,30DBP,11
0.61,-0.22129,-0.139396,0.104009,0.080399,-0.053675,-0.995317,0.068115,0.000788,0.053941,0.998772,0.027294,0.03996,-0.01059,17.0,2.0,16.0,30DBP,11
0.62,-0.193064,-0.135745,0.109789,0.080684,-0.052559,-0.995353,0.069691,0.013573,0.052039,0.998787,0.026715,0.040122,-0.010047,17.0,2.0,16.0,30DBP,11
0.63,-0.194017,-0.129259,0.127167,0.080715,-0.050656,-0.995449,0.068546,0.013318,0.04887,0.998817,0.025738,0.040162,-0.009457,17.0,2.0,16.0,30DBP,11
0.64,-0.223428,-0.121012,0.140349,0.080688,-0.048148,-0.995576,0.068345,-0.004037,0.046876,0.998855,0.024455,0.040175,-0.008788,17.0,2.0,16.0,30DBP,11
0.65,-0.276534,-0.111188,0.153189,0.081003,-0.045436,-0.995678,0.068426,-0.017384,0.042248,0.998886,0.023068,0.040361,-0.008043,17.0,2.0,16.0,30DBP,11
0.66,-0.302126,-0.088145,0.180786,0.081652,-0.043038,-0.995731,0.071547,-0.030311,0.038212,0.998907,0.021835,0.040714,-0.007174,17.0,2.0,16.0,30DBP,11
