secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
0.0,,,,,,,,,,,,,,4.0,3.0,18.0,SACLR,14
0.01,,,,,,,,,,,,,,4.0,3.0,18.0,SACLR,14
0.02,,,,,,,,,,,,,,4.0,3.0,18.0,SACLR,14
0.03,,,,,,,,,,,,,,4.0,3.0,18.0,SACLR,14
0.04,,,,,,,,,,,,,,4.0,3.0,18.0,SACLR,14
0.05,,,,,,,,,,,,,,4.0,3.0,18.0,SACLR,14
0.06,,,,,,,,,,,,,,4.0,3.0,18.0,SACLR,14
0.07,,,,,,,,,,,,,,4.0,3.0,18.0,SACLR,14
0.08,,,,,,,,,,,,,,4.0,3.0,18.0,SACLR,14
0.09,,,,,,,,,,,,,,4.0,3.0,18.0,SACLR,14
0.1,,,,,,,,,,,,,,4.0,3.0,18.0,SACLR,14
0.11,,,,,,,,,,,,,,4.0,3.0,18.0,SACLR,14
0.12,,,,,,,,,,,,,,4.0,3.0,18.0,SACLR,14
0.13,,,,,,,,,,,,,,4.0,3.0,18.0,SACLR,14
0.14,-0.915064,-1.570392,0.197395,0.107058,-0.077363,-0.991238,-0.178133,0.158112,-0.324802,0.997807,0.038766,0.053647,0.0,4.0,3.0,18.0,SACLR,14
0.15,-0.984966,-1.687805,0.170245,0.090747,-0.068179,-0.993537,-0.149188,0.134265,-0.301568,0.998383,0.034103,0.045478,0.000904,4.0,3.0,18.0,SACLR,14
0.16,-1.181476,-1.844901,0.031551,0.073095,-0.057574,-0.995662,-0.123724,0.088976,-0.304967,0.998914,0.028768,0.036627,0.001366,4.0,3.0,18.0,SACLR,14
0.17,-1.477856,-2.031369,-0.097288,0.053793,-0.044273,-0.99757,-0.106588,0.059348,-0.330753,0.999392,0.022119,0.026938,0.001144,4.0,3.0,18.0,SACLR,14
0.18,-1.79204,-2.225685,-0.150057,0.032542,-0.027865,-0.999082,-0.089152,0.048464,-0.331851,0.99977,0.013928,0.016281,0.000493,4.0,3.0,18.0,SACLR,14
0.19,-2.050785,-2.43999,-0.208287,0.009211,-0.008545,-0.999921,-0.073832,0.047012,-0.313418,0.99998,0.004274,0.004604,-0.000398,4.0,3.0,18.0,SACLR,14
0.2,-2.193229,-2.587652,-0.32219,-0.016028,0.012765,-0.99979,-0.084817,0.072409,-0.292294,0.999946,-0.006397,-0.008004,-0.001718,4.0,3.0,18.0,SACLR,14
0.21,-2.295833,-2.678386,-0.458189,-0.042493,0.035099,-0.99848,-0.112337,0.124188,-0.252191,0.999613,-0.017634,-0.02119,-0.003675,4.0,3.0,18.0,SACLR,14
0.22,-2.411863,-2.700303,-0.652947,-0.069702,0.058286,-0.995864,-0.143768,0.159915,-0.175126,0.998945,-0.029398,-0.034698,-0.006453,4.0,3.0,18.0,SACLR,14
0.23,-2.629371,-2.635831,-0.730549,-0.09681,0.082682,-0.991863,-0.201621,0.187032,-0.104283,0.997913,-0.041911,-0.048085,-0.010035,4.0,3.0,18.0,SACLR,14
0.24,-2.905462,-2.597519,-0.804342,-0.12337,0.109355,-0.986317,-0.296476,0.144597,0.00359,0.996476,-0.055724,-0.061125,-0.013912,4.0,3.0,18.0,SACLR,14
0.25,-3.012512,-2.695687,-1.098801,-0.150543,0.137268,-0.979027,-0.242859,0.108108,0.038369,0.994565,-0.070416,-0.07435,-0.018818,4.0,3.0,18.0,SACLR,14
0.26,-2.968928,-2.808532,-1.382889,-0.17943,0.164503,-0.969919,-0.16342,0.172396,0.059519,0.992132,-0.085144,-0.088265,-0.025185,4.0,3.0,18.0,SACLR,14
0.27,-2.786994,-2.798195,-1.528075,-0.20911,0.189592,-0.959337,-0.167461,0.227232,0.062441,0.989249,-0.09919,-0.102435,-0.032481,4.0,3.0,18.0,SACLR,14
0.28,-2.437049,-2.765247,-1.70021,-0.238975,0.210982,-0.947828,-0.20327,0.245698,0.075147,0.986041,-0.111768,-0.116594,-0.040454,4.0,3.0,18.0,SACLR,14
0.29,-1.94516,-2.650063,-1.759493,-0.26846,0.22734,-0.93608,-0.243747,0.296388,0.057906,0.98268,-0.122153,-0.130532,-0.048784,4.0,3.0,18.0,SACLR,14
0.3,-1.511418,-2.414854,-1.763072,-0.296204,0.238412,-0.924891,-0.301636,0.308417,0.040857,0.979385,-0.130077,-0.143647,-0.057013,4.0,3.0,18.0,SACLR,14
0.31,-1.222063,-2.177727,-1.769157,-0.321617,0.245427,-0.91451,-0.334709,0.266811,0.036794,0.976223,-0.136089,-0.155644,-0.065145,4.0,3.0,18.0,SACLR,14
0.32,-1.166177,-2.030018,-1.771274,-0.345142,0.250254,-0.904572,-0.312741,0.198324,0.038864,0.973095,-0.141142,-0.166712,-0.073289,4.0,3.0,18.0,SACLR,14
0.33,-1.320437,-1.966828,-1.818213,-0.367644,0.254951,-0.894336,-0.274812,0.099587,0.051151,0.969796,-0.146364,-0.177227,-0.081635,4.0,3.0,18.0,SACLR,14
0.34,-1.67748,-1.947134,-1.91001,-0.389864,0.26113,-0.883072,-0.269209,-0.002753,0.090424,0.966093,-0.152719,-0.187459,-0.090556,4.0,3.0,18.0,SACLR,14
0.35,-2.139562,-1.956521,-2.059231,-0.41227,0.269911,-0.870162,-0.288459,-0.059797,0.133544,0.961766,-0.160946,-0.197523,-0.10043,4.0,3.0,18.0,SACLR,14
0.36,-2.580043,-1.919585,-2.240119,-0.434992,0.281248,-0.855384,-0.324087,-0.049894,0.206,0.956688,-0.171168,-0.207388,-0.111531,4.0,3.0,18.0,SACLR,14
0.37,-2.879492,-1.765507,-2.440755,-0.457452,0.294041,-0.839212,-0.366797,0.02412,0.308435,0.950912,-0.182864,-0.21669,-0.123988,4.0,3.0,18.0,SACLR,14
0.38,-2.952139,-1.475768,-2.604757,-0.478624,0.306599,-0.822749,-0.414214,0.157909,0.404613,0.944679,-0.195055,-0.224898,-0.137684,4.0,3.0,18.0,SACLR,14
