secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
0.0,,,,,,,,,,,,,,11.0,2.0,15.0,SAOCTE,32
0.01,,,,,,,,,,,,,,11.0,2.0,15.0,SAOCTE,32
0.02,,,,,,,,,,,,,,11.0,2.0,15.0,SAOCTE,32
0.03,,,,,,,,,,,,,,11.0,2.0,15.0,SAOCTE,32
0.04,,,,,,,,,,,,,,11.0,2.0,15.0,SAOCTE,32
0.05,,,,,,,,,,,,,,11.0,2.0,15.0,SAOCTE,32
0.06,,,,,,,,,,,,,,11.0,2.0,15.0,SAOCTE,32
0.07,,,,,,,,,,,,,,11.0,2.0,15.0,SAOCTE,32
0.08,,,,,,,,,,,,,,11.0,2.0,15.0,SAOCTE,32
0.09,,,,,,,,,,,,,,11.0,2.0,15.0,SAOCTE,32
0.1,,,,,,,,,,,,,,11.0,2.0,15.0,SAOCTE,32
0.11,,,,,,,,,,,,,,11.0,2.0,15.0,SAOCTE,32
0.12,,,,,,,,,,,,,,11.0,2.0,15.0,SAOCTE,32
0.13,,,,,,,,,,,,,,11.0,2.0,15.0,SAOCTE,32
0.14,,,,,,,,,,,,,,11.0,2.0,15.0,SAOCTE,32
0.15,,,,,,,,,,,,,,11.0,2.0,15.0,SAOCTE,32
0.16,,,,,,,,,,,,,,11.0,2.0,15.0,SAOCTE,32
0.17,,,,,,,,,,,,,,11.0,2.0,15.0,SAOCTE,32
0.18,,,,,,,,,,,,,,11.0,2.0,15.0,SAOCTE,32
0.19,,,,,,,,,,,,,,11.0,2.0,15.0,SAOCTE,32
0.2,,,,,,,,,,,,,,11.0,2.0,15.0,SAOCTE,32
0.21,0.204565,0.126178,0.067324,0.159746,0.107265,-0.981313,-0.055742,0.092519,0.018865,0.995317,-0.05391,0.080232,0.000318,11.0,2.0,15.0,SAOCTE,32
0.22,0.178988,0.127717,0.043543,0.160988,0.105272,-0.981326,-0.056176,0.06642,0.018222,0.995321,-0.052922,0.080847,0.000478,11.0,2.0,15.0,SAOCTE,32
0.23,0.108377,0.117436,0.02168,0.162185,0.10379,-0.981287,-0.059234,0.02771,0.020746,0.995311,-0.052185,0.081446,0.000548,11.0,2.0,15.0,SAOCTE,32
0.24,0.017982,0.108222,-0.002567,0.163239,0.103161,-0.981178,-0.05542,-0.008999,0.02372,0.995283,-0.051869,0.081978,0.000542,11.0,2.0,15.0,SAOCTE,32
0.25,-0.055696,0.096153,-0.017056,0.164174,0.103387,-0.980998,-0.043828,-0.02958,0.023021,0.995238,-0.051979,0.082456,0.000462,11.0,2.0,15.0,SAOCTE,32
0.26,-0.078203,0.079626,-0.020444,0.164975,0.104101,-0.980788,-0.037473,-0.029379,0.02008,0.995185,-0.052333,0.082868,0.000366,11.0,2.0,15.0,SAOCTE,32
0.27,-0.044939,0.062609,-0.021823,0.16561,0.104771,-0.98061,-0.036811,-0.015278,0.019306,0.995141,-0.052664,0.083195,0.000272,11.0,2.0,15.0,SAOCTE,32
0.28,0.008192,0.053162,-0.020004,0.166116,0.105002,-0.9805,-0.035363,0.002695,0.01001,0.995113,-0.052772,0.083457,0.00016,11.0,2.0,15.0,SAOCTE,32
0.29,0.076963,0.032845,-0.001395,0.165355,0.10671,-0.980444,-0.030727,0.013499,-0.003717,0.995099,-0.053614,0.083087,-4.5e-05,11.0,2.0,15.0,SAOCTE,32
0.3,0.136768,0.010525,0.02278,0.164472,0.107049,-0.980556,-0.015409,0.010077,-0.013539,0.995127,-0.053775,0.082646,-0.000135,11.0,2.0,15.0,SAOCTE,32
0.31,0.168016,-0.024196,0.041479,0.163352,0.106009,-0.980856,0.001703,0.002694,-0.026926,0.995203,-0.053253,0.082074,-9e-05,11.0,2.0,15.0,SAOCTE,32
0.32,0.163826,-0.049382,0.055544,0.162086,0.104048,-0.981276,0.018716,-0.002471,-0.033388,0.995308,-0.052275,0.081421,7e-05,11.0,2.0,15.0,SAOCTE,32
0.33,0.137863,-0.085492,0.063166,0.160815,0.101879,-0.981712,0.03201,-0.01353,-0.03875,0.995418,-0.0512,0.080761,0.000322,11.0,2.0,15.0,SAOCTE,32
0.34,0.094913,-0.114698,0.083692,0.15937,0.100095,-0.982132,0.038506,-0.023938,-0.03917,0.995523,-0.050326,0.080009,0.000668,11.0,2.0,15.0,SAOCTE,32
0.35,0.048636,-0.148185,0.096518,0.15766,0.099051,-0.982513,0.039209,-0.034583,-0.03711,0.995618,-0.049832,0.079121,0.001115,11.0,2.0,15.0,SAOCTE,32
0.36,0.012884,-0.174934,0.093993,0.155575,0.098864,-0.982864,0.036365,-0.033435,-0.032303,0.995706,-0.04977,0.078043,0.001589,11.0,2.0,15.0,SAOCTE,32
0.37,0.014636,-0.182353,0.078568,0.153383,0.099249,-0.98317,0.04315,-0.013022,-0.023941,0.995782,-0.049992,0.076914,0.00203,11.0,2.0,15.0,SAOCTE,32
0.38,0.065074,-0.165357,0.055903,0.151588,0.099262,-0.983447,0.04847,0.0164,-0.01579,0.99585,-0.050018,0.075991,0.002368,11.0,2.0,15.0,SAOCTE,32
0.39,0.131102,-0.136407,0.042523,0.150413,0.098475,-0.983707,0.048928,0.043432,-0.012784,0.995915,-0.049637,0.075385,0.002608,11.0,2.0,15.0,SAOCTE,32
0.4,0.201405,-0.121452,0.046545,0.149969,0.096808,-0.98394,0.046503,0.052941,-0.016487,0.995973,-0.048812,0.07515,0.002819,11.0,2.0,15.0,SAOCTE,32
0.41,0.218538,-0.124944,0.064749,0.149973,0.094253,-0.984187,0.052038,0.03891,-0.03185,0.996034,-0.047548,0.075137,0.003094,11.0,2.0,15.0,SAOCTE,32
0.42,0.180173,-0.148556,0.067094,0.149596,0.09166,-0.984489,0.067704,0.026915,-0.042809,0.996109,-0.046267,0.074931,0.003422,11.0,2.0,15.0,SAOCTE,32
0.43,0.122842,-0.177261,0.061448,0.148706,0.089548,-0.984819,0.08602,0.021933,-0.051574,0.99619,-0.045226,0.074467,0.003758,11.0,2.0,15.0,SAOCTE,32
0.44,0.068383,-0.200725,0.063475,0.147368,0.088158,-0.985145,0.094834,0.011741,-0.047631,0.996271,-0.044547,0.073777,0.004098,11.0,2.0,15.0,SAOCTE,32
0.45,0.002726,-0.220874,0.066619,0.145838,0.087665,-0.985417,0.093893,-0.010441,-0.036159,0.996338,-0.044321,0.072988,0.004462,11.0,2.0,15.0,SAOCTE,32
0.46,-0.041534,-0.236341,0.063641,0.144172,0.088077,-0.985625,0.066491,-0.039982,-0.017701,0.996388,-0.044549,0.072131,0.004843,11.0,2.0,15.0,SAOCTE,32
0.47,-0.047313,-0.241157,0.056747,0.142381,0.088959,-0.985806,0.063475,-0.041412,-0.058887,0.996432,-0.045011,0.07121,0.005208,11.0,2.0,15.0,SAOCTE,32
0.48,-0.022349,-0.233287,0.062125,0.140596,0.089833,-0.985983,0.041045,-0.03716,-0.017465,0.996474,-0.045468,0.070293,0.005567,11.0,2.0,15.0,SAOCTE,32
0.49,-0.002452,-0.229046,0.065309,0.138943,0.090308,-0.986174,0.042789,-0.026725,-0.017686,0.99652,-0.045726,0.069442,0.00594,11.0,2.0,15.0,SAOCTE,32
0.5,0.000908,-0.232171,0.062461,0.137437,0.090468,-0.98637,0.056869,-0.035506,-0.032657,0.996567,-0.045826,0.068664,0.006327,11.0,2.0,15.0,SAOCTE,32
0.51,-0.030425,-0.24001,0.061447,0.136018,0.09068,-0.986548,0.078719,-0.054089,-0.048883,0.996609,-0.045952,0.067931,0.006717,11.0,2.0,15.0,SAOCTE,32
0.52,-0.080557,-0.256394,0.04514,0.134481,0.091195,-0.986711,0.095546,-0.068246,-0.057799,0.996647,-0.046228,0.067138,0.007081,11.0,2.0,15.0,SAOCTE,32
0.53,-0.10694,-0.254733,0.031042,0.132809,0.091937,-0.986869,0.092838,-0.078723,-0.056589,0.996684,-0.046614,0.066279,0.007403,11.0,2.0,15.0,SAOCTE,32
0.54,-0.127568,-0.243215,0.035013,0.130966,0.092712,-0.987042,0.076202,-0.100967,-0.053119,0.996726,-0.047013,0.065335,0.007694,11.0,2.0,15.0,SAOCTE,32
0.55,-0.136997,-0.233687,0.044069,0.129096,0.093621,-0.987203,0.068291,-0.131814,-0.049388,0.996763,-0.04748,0.064376,0.008006,11.0,2.0,15.0,SAOCTE,32
0.56,-0.161551,-0.193296,0.046084,0.127374,0.094757,-0.987318,0.07572,-0.154968,-0.042177,0.99679,-0.048063,0.06349,0.008347,11.0,2.0,15.0,SAOCTE,32
0.57,-0.188217,-0.149087,0.050022,0.126083,0.096212,-0.987343,0.080154,-0.163275,-0.02758,0.996793,-0.04881,0.062818,0.00871,11.0,2.0,15.0,SAOCTE,32
0.58,-0.197068,-0.092149,0.049989,0.12541,0.097725,-0.98728,0.064333,-0.166512,-0.011087,0.996774,-0.049589,0.062457,0.009072,11.0,2.0,15.0,SAOCTE,32
0.59,-0.166065,-0.02418,0.059986,0.125486,0.098992,-0.987144,0.02321,-0.165948,0.016533,0.996736,-0.050251,0.062472,0.009462,11.0,2.0,15.0,SAOCTE,32
0.6,-0.104059,0.073114,0.046888,0.126576,0.099551,-0.986949,-0.022343,-0.142306,0.020427,0.996684,-0.050561,0.063001,0.009805,11.0,2.0,15.0,SAOCTE,32
0.61,-0.021924,0.195756,0.034432,0.128795,0.099241,-0.986693,-0.065059,-0.0818,0.032729,0.996617,-0.050435,0.064108,0.010038,11.0,2.0,15.0,SAOCTE,32
0.62,0.113385,0.313038,0.040107,0.131872,0.09797,-0.986414,-0.102026,-0.042566,0.036661,0.996546,-0.049825,0.065656,0.010169,11.0,2.0,15.0,SAOCTE,32
0.63,0.224138,0.402885,0.081955,0.135741,0.095512,-0.98613,-0.136931,-0.039009,0.03093,0.996473,-0.048627,0.067606,0.010349,11.0,2.0,15.0,SAOCTE,32
0.64,0.256421,0.461173,0.151957,0.140329,0.092373,-0.985786,-0.151514,-0.043804,0.033257,0.996382,-0.04711,0.06991,0.01077,11.0,2.0,15.0,SAOCTE,32
0.65,0.173045,0.484804,0.224903,0.144934,0.089835,-0.985355,-0.138281,-0.067451,0.04578,0.996265,-0.04592,0.072208,0.011513,11.0,2.0,15.0,SAOCTE,32
0.66,-0.067898,0.472672,0.299109,0.14972,0.088788,-0.984734,-0.113878,-0.112485,0.069039,0.996096,-0.045517,0.074575,0.012674,11.0,2.0,15.0,SAOCTE,32
0.67,-0.480444,0.43499,0.380078,0.154381,0.090846,-0.983826,-0.087761,-0.179424,0.103287,0.995845,-0.04672,0.076839,0.014357,11.0,2.0,15.0,SAOCTE,32
0.68,-1.01261,0.357987,0.481482,0.158627,0.097466,-0.982516,-0.084973,-0.251336,0.157504,0.99548,-0.050276,0.078831,0.016691,11.0,2.0,15.0,SAOCTE,32
0.69,-1.564256,0.230893,0.601506,0.162038,0.109252,-0.980718,-0.099889,-0.311095,0.210973,0.994971,-0.056501,0.080304,0.01981,11.0,2.0,15.0,SAOCTE,32
0.7,-2.002156,0.033769,0.727386,0.164161,0.125778,-0.978382,-0.128669,-0.318374,0.256244,0.994296,-0.065189,0.080991,0.023808,11.0,2.0,15.0,SAOCTE,32
0.71,-2.226811,-0.223721,0.83326,0.164225,0.14531,-0.975661,-0.150263,-0.245347,0.272918,0.993485,-0.075448,0.080479,0.028596,11.0,2.0,15.0,SAOCTE,32
0.72,-2.222807,-0.400255,0.889533,0.162423,0.165685,-0.972711,-0.140038,-0.070668,0.275782,0.992575,-0.086156,0.078876,0.033906,11.0,2.0,15.0,SAOCTE,32
0.73,-2.009618,-0.485576,0.919362,0.159619,0.184895,-0.969709,-0.116467,0.141353,0.318418,0.991614,-0.096278,0.076655,0.039438,11.0,2.0,15.0,SAOCTE,32
0.74,-1.660872,-0.50852,0.957481,0.156568,0.201246,-0.966947,-0.101011,0.317767,0.37335,0.990679,-0.104946,0.074248,0.045052,11.0,2.0,15.0,SAOCTE,32
0.75,-1.311652,-0.527996,1.016562,0.153607,0.214065,-0.964666,-0.095715,0.412293,0.392141,0.989827,-0.111818,0.071858,0.050761,11.0,2.0,15.0,SAOCTE,32
0.76,-1.128403,-0.552828,1.09012,0.150682,0.224082,-0.962851,-0.10599,0.41398,0.383627,0.989044,-0.117265,0.069451,0.056722,11.0,2.0,15.0,SAOCTE,32
