secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
0.0,,,,,,,,,,,,,,12.0,2.0,10.0,DSP,12
0.01,,,,,,,,,,,,,,12.0,2.0,10.0,DSP,12
0.02,,,,,,,,,,,,,,12.0,2.0,10.0,DSP,12
0.03,,,,,,,,,,,,,,12.0,2.0,10.0,DSP,12
0.04,,,,,,,,,,,,,,12.0,2.0,10.0,DSP,12
0.05,,,,,,,,,,,,,,12.0,2.0,10.0,DSP,12
0.06,,,,,,,,,,,,,,12.0,2.0,10.0,DSP,12
0.07,,,,,,,,,,,,,,12.0,2.0,10.0,DSP,12
0.08,,,,,,,,,,,,,,12.0,2.0,10.0,DSP,12
0.09,,,,,,,,,,,,,,12.0,2.0,10.0,DSP,12
0.1,-0.466091,-0.375426,0.404221,0.321356,0.002769,-0.946954,0.034083,-0.020851,0.071665,0.98665,-0.001403,0.162852,0.0,12.0,2.0,10.0,DSP,12
0.11,-0.577841,-0.465636,0.484416,0.317383,0.006292,-0.948276,0.055969,-0.020193,0.088856,0.986981,-0.003614,0.160775,0.002619,12.0,2.0,10.0,DSP,12
0.12,-0.711874,-0.560935,0.553748,0.312556,0.010797,-0.949838,0.072103,-0.02221,0.113214,0.987363,-0.006383,0.158241,0.005711,12.0,2.0,10.0,DSP,12
0.13,-0.834377,-0.656786,0.62931,0.306823,0.016326,-0.951627,0.073411,-0.029738,0.136136,0.987789,-0.009721,0.155217,0.009275,12.0,2.0,10.0,DSP,12
0.14,-0.941084,-0.737645,0.700632,0.300277,0.022777,-0.95358,0.078279,-0.025096,0.16258,0.988237,-0.013566,0.151743,0.013298,12.0,2.0,10.0,DSP,12
0.15,-1.030354,-0.800455,0.767911,0.293113,0.030041,-0.955606,0.095056,-0.020276,0.190134,0.98868,-0.017846,0.147914,0.017732,12.0,2.0,10.0,DSP,12
0.16,-1.086846,-0.856414,0.828723,0.285439,0.037923,-0.957646,0.101357,-0.020498,0.201253,0.989098,-0.022448,0.143781,0.022548,12.0,2.0,10.0,DSP,12
0.17,-1.142488,-0.907626,0.901078,0.277326,0.046197,-0.959665,0.112292,-0.014672,0.208642,0.989476,-0.02725,0.139374,0.027729,12.0,2.0,10.0,DSP,12
0.18,-1.209359,-0.956112,0.990547,0.268844,0.054911,-0.961617,0.137574,-0.022212,0.212075,0.989796,-0.032279,0.13472,0.033354,12.0,2.0,10.0,DSP,12
0.19,-1.33218,-1.013978,1.093518,0.259969,0.064368,-0.963469,0.164164,-0.05451,0.210448,0.990036,-0.03769,0.129788,0.039531,12.0,2.0,10.0,DSP,12
0.2,-1.531834,-1.082052,1.207771,0.250666,0.075214,-0.965147,0.192388,-0.089847,0.207686,0.990164,-0.04381,0.124527,0.046354,12.0,2.0,10.0,DSP,12
0.21,-1.828456,-1.168561,1.327631,0.240828,0.088295,-0.966543,0.221406,-0.123436,0.215002,0.990133,-0.05106,0.118833,0.05393,12.0,2.0,10.0,DSP,12
0.22,-2.207846,-1.276424,1.442727,0.230341,0.104527,-0.96748,0.24166,-0.146672,0.236904,0.989878,-0.059884,0.112579,0.062303,12.0,2.0,10.0,DSP,12
0.23,-2.656357,-1.39085,1.548111,0.219117,0.124701,-0.967697,0.250427,-0.164099,0.253403,0.989312,-0.070657,0.105636,0.071484,12.0,2.0,10.0,DSP,12
0.24,-3.130343,-1.486057,1.646927,0.207354,0.149352,-0.966798,0.24655,-0.163192,0.274064,0.988316,-0.083634,0.098012,0.081424,12.0,2.0,10.0,DSP,12
0.25,-3.581021,-1.576818,1.741697,0.195327,0.178425,-0.964371,0.23607,-0.154362,0.301713,0.986765,-0.098785,0.089754,0.092087,12.0,2.0,10.0,DSP,12
0.26,-3.972795,-1.683182,1.82147,0.183097,0.211527,-0.960069,0.220574,-0.12269,0.339173,0.984554,-0.115908,0.080814,0.103385,12.0,2.0,10.0,DSP,12
0.27,-4.244205,-1.747354,1.86953,0.170891,0.24772,-0.953641,0.217751,-0.064492,0.375531,0.981614,-0.134539,0.071266,0.115132,12.0,2.0,10.0,DSP,12
0.28,-4.377765,-1.774154,1.895626,0.159142,0.285689,-0.945016,0.228767,0.004808,0.411477,0.977935,-0.15404,0.061348,0.127091,12.0,2.0,10.0,DSP,12
0.29,-4.415604,-1.746214,1.912701,0.148368,0.324197,-0.934282,0.244714,0.057837,0.426577,0.973548,-0.173841,0.051363,0.13909,12.0,2.0,10.0,DSP,12
0.3,-4.409409,-1.704295,1.925896,0.138926,0.362479,-0.92158,0.246877,0.07583,0.424845,0.968493,-0.193612,0.041529,0.151037,12.0,2.0,10.0,DSP,12
0.31,-4.378304,-1.647838,1.933344,0.130933,0.400136,-0.907054,0.233141,0.062022,0.410945,0.962805,-0.213198,0.031926,0.16289,12.0,2.0,10.0,DSP,12
0.32,-4.375962,-1.600049,1.946202,0.124431,0.437087,-0.890771,0.211766,0.034852,0.385613,0.956501,-0.232604,0.022581,0.174618,12.0,2.0,10.0,DSP,12
0.33,-4.402697,-1.587267,1.966434,0.119287,0.473465,-0.872698,0.18717,0.009308,0.364885,0.949554,-0.251936,0.013391,0.186271,12.0,2.0,10.0,DSP,12
0.34,-4.445776,-1.615112,2.007183,0.11523,0.509396,-0.852782,0.162724,-0.010556,0.336531,0.941915,-0.271278,0.004155,0.197959,12.0,2.0,10.0,DSP,12
0.35,-4.440969,-1.681887,2.081452,0.112151,0.544599,-0.831164,0.140687,-0.026166,0.297503,0.933561,-0.2905,-0.00524,0.20987,12.0,2.0,10.0,DSP,12
0.36,-4.361174,-1.786693,2.154568,0.109848,0.578443,-0.808293,0.129898,-0.030363,0.261372,0.924559,-0.309244,-0.014889,0.22212,12.0,2.0,10.0,DSP,12
0.37,-4.174469,-1.869444,2.192183,0.108195,0.610177,-0.784843,0.141103,0.005317,0.22483,0.915074,-0.327057,-0.024748,0.23465,12.0,2.0,10.0,DSP,12
0.38,-3.866719,-1.879692,2.197419,0.107395,0.63901,-0.761665,0.167477,0.075239,0.189765,0.905384,-0.343481,-0.034476,0.247208,12.0,2.0,10.0,DSP,12
0.39,-3.44377,-1.86248,2.224141,0.10775,0.664159,-0.739786,0.188652,0.132426,0.160776,0.895783,-0.35805,-0.043678,0.259743,12.0,2.0,10.0,DSP,12
0.4,-2.991194,-1.831996,2.280131,0.109458,0.685242,-0.720043,0.187753,0.161712,0.130688,0.886467,-0.370491,-0.052106,0.272393,12.0,2.0,10.0,DSP,12
0.41,-2.538951,-1.778889,2.339399,0.112639,0.702424,-0.70279,0.143144,0.176452,0.082306,0.877519,-0.380856,-0.059613,0.285228,12.0,2.0,10.0,DSP,12
0.42,-2.196698,-1.733508,2.390935,0.117204,0.716149,-0.688037,0.108931,0.121925,0.06029,0.868957,-0.38936,-0.066183,0.298214,12.0,2.0,10.0,DSP,12
0.43,-1.996707,-1.714775,2.467106,0.122997,0.727479,-0.675015,0.102299,0.10385,0.032407,0.860545,-0.396611,-0.072055,0.311401,12.0,2.0,10.0,DSP,12
0.44,-1.921888,-1.729121,2.572521,0.129951,0.737353,-0.66289,0.088922,-0.01787,0.036136,0.851983,-0.403175,-0.077493,0.324915,12.0,2.0,10.0,DSP,12
0.45,-1.960713,-1.799759,2.661822,0.137862,0.746577,-0.650859,0.104524,-0.109873,0.025859,0.842976,-0.409521,-0.082845,0.338852,12.0,2.0,10.0,DSP,12
0.46,-2.078988,-1.884507,2.700926,0.14613,0.755748,-0.63835,0.134144,-0.150386,0.023345,0.833371,-0.415915,-0.088542,0.353084,12.0,2.0,10.0,DSP,12
0.47,-2.297291,-1.907697,2.716861,0.154752,0.765484,-0.624569,0.153613,-0.140087,0.048076,0.823023,-0.422791,-0.094675,0.367311,12.0,2.0,10.0,DSP,12
0.48,-2.478168,-1.935765,2.755736,0.163962,0.775919,-0.609152,0.157418,-0.147699,0.090536,0.811842,-0.430328,-0.1012,0.381429,12.0,2.0,10.0,DSP,12
0.49,-2.576177,-1.986202,2.817884,0.173982,0.786428,-0.592673,0.157896,-0.179754,0.140509,0.799892,-0.438186,-0.107965,0.395612,12.0,2.0,10.0,DSP,12
0.5,-2.694278,-2.012205,2.849607,0.18477,0.796713,-0.575421,0.155867,-0.155859,0.157757,0.787227,-0.446181,-0.114943,0.409858,12.0,2.0,10.0,DSP,12
0.51,-2.865311,-2.015787,2.815813,0.196111,0.807071,-0.556936,0.134349,-0.079989,0.179693,0.773843,-0.454524,-0.12223,0.423834,12.0,2.0,10.0,DSP,12
0.52,-3.075955,-1.975396,2.751263,0.207848,0.817693,-0.536821,0.10186,-0.009679,0.204851,0.759756,-0.463377,-0.129889,0.437243,12.0,2.0,10.0,DSP,12
0.53,-3.374031,-2.146211,2.500595,0.218816,0.828859,-0.514891,0.064769,0.119856,0.182692,0.744976,-0.472599,-0.13858,0.449951,12.0,2.0,10.0,DSP,12
0.54,-4.766218,-2.535473,1.491998,0.224402,0.844418,-0.486417,-0.07395,0.745654,0.033353,0.729003,-0.483611,-0.151365,0.460177,12.0,2.0,10.0,DSP,12
0.55,-5.514439,-2.737701,0.287534,0.219453,0.867119,-0.447152,-0.285935,1.599495,-0.066153,0.711963,-0.497191,-0.170954,0.465494,12.0,2.0,10.0,DSP,12
0.56,-5.213179,-2.753368,-0.067021,0.207868,0.89004,-0.405735,-0.485272,1.769674,0.084339,0.695751,-0.509682,-0.19328,0.467759,12.0,2.0,10.0,DSP,12
0.57,-3.944902,-2.360181,0.204378,0.198685,0.907856,-0.369217,-0.319886,1.498791,0.052231,0.681005,-0.519731,-0.212771,0.469937,12.0,2.0,10.0,DSP,12
0.58,-2.569748,-2.077534,0.181074,0.192643,0.91899,-0.344016,-0.089845,1.028902,0.016821,0.669629,-0.525646,-0.22735,0.472869,12.0,2.0,10.0,DSP,12
0.59,-2.067616,-1.89713,0.052533,0.187085,0.926338,-0.326951,-0.133252,0.55024,0.086716,0.661089,-0.528593,-0.238986,0.475854,12.0,2.0,10.0,DSP,12
0.6,-2.173928,-1.873411,-0.030087,0.181132,0.933075,-0.310744,-0.151576,0.158218,0.069228,0.65318,-0.531067,-0.250191,0.478256,12.0,2.0,10.0,DSP,12
0.61,-2.302595,-2.020038,0.027067,0.175157,0.939849,-0.293263,-0.101441,-0.233215,0.053334,0.644765,-0.53365,-0.261889,0.480531,12.0,2.0,10.0,DSP,12
0.62,-2.644448,-2.139415,0.227007,0.170379,0.946603,-0.273704,-0.072006,-0.541009,0.068031,0.63509,-0.536632,-0.274178,0.483231,12.0,2.0,10.0,DSP,12
0.63,-3.209651,-2.10779,0.39519,0.167772,0.953729,-0.249506,-0.080293,-0.676721,0.096475,0.623436,-0.541099,-0.287156,0.485881,12.0,2.0,10.0,DSP,12
0.64,-3.738088,-1.903181,0.544055,0.167544,0.961132,-0.219441,-0.08597,-0.694347,0.153096,0.609822,-0.547651,-0.300595,0.487686,12.0,2.0,10.0,DSP,12
0.65,-3.919502,-1.727554,0.665336,0.16973,0.967929,-0.185218,-0.042182,-0.635256,0.122535,0.594898,-0.5558,-0.31381,0.488575,12.0,2.0,10.0,DSP,12
0.66,-3.615929,-1.688883,0.794063,0.173928,0.973071,-0.15127,0.014045,-0.549304,0.03013,0.579752,-0.563953,-0.326071,0.48941,12.0,2.0,10.0,DSP,12
0.67,-2.958459,-1.707418,0.966723,0.18018,0.976035,-0.122031,0.060116,-0.488288,-0.011713,0.56539,-0.570714,-0.336557,0.491273,12.0,2.0,10.0,DSP,12
0.68,-2.223706,-1.660534,1.170404,0.188753,0.976932,-0.099878,0.061034,-0.467884,0.007211,0.552458,-0.5756,-0.344595,0.494701,12.0,2.0,10.0,DSP,12
0.69,-1.748499,-1.544767,1.378918,0.199785,0.976254,-0.083752,0.037901,-0.472241,0.006176,0.540797,-0.57922,-0.350183,0.499414,12.0,2.0,10.0,DSP,12
0.7,-1.518732,-1.47324,1.534885,0.212918,0.974489,-0.070976,0.012836,-0.485918,-0.029976,0.52974,-0.58238,-0.354041,0.50484,12.0,2.0,10.0,DSP,12
0.71,-1.519496,-1.485654,1.650639,0.227482,0.971953,-0.05966,0.003017,-0.498183,-0.053407,0.518685,-0.585384,-0.357065,0.510682,12.0,2.0,10.0,DSP,12
0.72,-1.60916,-1.495186,1.823084,0.24348,0.968726,-0.047836,0.009144,-0.464804,-0.072266,0.506913,-0.5887,-0.359882,0.516679,12.0,2.0,10.0,DSP,12
0.73,-1.331194,-1.52393,2.105689,0.261789,0.964408,-0.037207,0.047431,-0.472342,-0.07876,0.494678,-0.592051,-0.361763,0.523352,12.0,2.0,10.0,DSP,12
0.74,-0.867498,-1.53535,2.465775,0.283264,0.958547,-0.030799,0.081344,-0.494238,-0.107736,0.4826,-0.594831,-0.361631,0.531504,12.0,2.0,10.0,DSP,12
0.75,-0.50411,-1.515499,2.785752,0.308009,0.950946,-0.028863,0.088506,-0.488681,-0.056877,0.470754,-0.5971,-0.359221,0.54113,12.0,2.0,10.0,DSP,12
0.76,-0.331387,-1.438983,3.005355,0.335069,0.941722,-0.029819,0.060561,-0.487834,0.049914,0.458947,-0.599163,-0.355098,0.551613,12.0,2.0,10.0,DSP,12
0.77,-0.370595,-1.300367,3.199985,0.363764,0.930962,-0.031417,0.018469,-0.510429,0.156371,0.446849,-0.601596,-0.34982,0.562169,12.0,2.0,10.0,DSP,12
