secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
0.0,,,,,,,,,,,,,,10.0,1.0,6.0,30DBP,11
0.01,,,,,,,,,,,,,,10.0,1.0,6.0,30DBP,11
0.02,,,,,,,,,,,,,,10.0,1.0,6.0,30DBP,11
0.03,,,,,,,,,,,,,,10.0,1.0,6.0,30DBP,11
0.04,,,,,,,,,,,,,,10.0,1.0,6.0,30DBP,11
0.05,,,,,,,,,,,,,,10.0,1.0,6.0,30DBP,11
0.06,,,,,,,,,,,,,,10.0,1.0,6.0,30DBP,11
0.07,,,,,,,,,,,,,,10.0,1.0,6.0,30DBP,11
0.08,,,,,,,,,,,,,,10.0,1.0,6.0,30DBP,11
0.09,,,,,,,,,,,,,,10.0,1.0,6.0,30DBP,11
0.1,,,,,,,,,,,,,,10.0,1.0,6.0,30DBP,11
0.11,,,,,,,,,,,,,,10.0,1.0,6.0,30DBP,11
0.12,,,,,,,,,,,,,,10.0,1.0,6.0,30DBP,11
0.13,,,,,,,,,,,,,,10.0,1.0,6.0,30DBP,11
0.14,-0.027103,-0.013142,0.084239,0.136998,-0.023072,-0.990303,0.001323,0.000626,-0.000374,0.997572,0.011492,0.068678,0.001041,10.0,1.0,6.0,30DBP,11
0.15,-0.029816,-0.015052,0.073005,0.137073,-0.022764,-0.990299,-0.006534,0.002333,-0.004894,0.997571,0.011311,0.068719,0.001436,10.0,1.0,6.0,30DBP,11
0.16,-0.012071,-0.019733,0.074699,0.137084,-0.022423,-0.990306,-0.009368,0.003365,-0.009679,0.997572,0.011115,0.068729,0.001795,10.0,1.0,6.0,30DBP,11
0.17,0.004127,-0.018513,0.070075,0.137066,-0.022342,-0.99031,-0.004085,0.016361,-0.006715,0.997572,0.01105,0.068724,0.00215,10.0,1.0,6.0,30DBP,11
0.18,0.00625,-0.01699,0.063446,0.137014,-0.022297,-0.990318,0.002176,0.022693,0.001243,0.997574,0.011005,0.068701,0.002473,10.0,1.0,6.0,30DBP,11
0.19,0.007057,-0.017226,0.071791,0.136829,-0.022311,-0.990343,0.003522,0.019595,0.011614,0.997579,0.01099,0.068611,0.0028,10.0,1.0,6.0,30DBP,11
