secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
0.0,,,,,,,,,,,,,,12.0,2.0,10.0,DSP,12
0.01,,,,,,,,,,,,,,12.0,2.0,10.0,DSP,12
0.02,,,,,,,,,,,,,,12.0,2.0,10.0,DSP,12
0.03,,,,,,,,,,,,,,12.0,2.0,10.0,DSP,12
0.04,,,,,,,,,,,,,,12.0,2.0,10.0,DSP,12
0.05,,,,,,,,,,,,,,12.0,2.0,10.0,DSP,12
0.06,,,,,,,,,,,,,,12.0,2.0,10.0,DSP,12
0.07,,,,,,,,,,,,,,12.0,2.0,10.0,DSP,12
0.08,,,,,,,,,,,,,,12.0,2.0,10.0,DSP,12
0.09,,,,,,,,,,,,,,12.0,2.0,10.0,DSP,12
0.1,,,,,,,,,,,,,,12.0,2.0,10.0,DSP,12
0.11,-0.063109,0.008924,-0.079563,0.149853,-0.044771,-0.987694,0.008304,0.00464,0.014656,0.996919,0.022483,0.07515,-0.000383,12.0,2.0,10.0,DSP,12
0.12,-0.080195,0.004127,-0.082538,0.149948,-0.043932,-0.987717,0.009095,0.001299,0.014008,0.996924,0.022091,0.075188,-0.000761,12.0,2.0,10.0,DSP,12
0.13,-0.070989,0.00269,-0.08976,0.149993,-0.043033,-0.98775,0.010117,0.003818,0.011645,0.996932,0.02167,0.075202,-0.001157,12.0,2.0,10.0,DSP,12
0.14,-0.050124,-0.001859,-0.088688,0.150028,-0.042294,-0.987777,0.008556,0.007946,0.006514,0.996938,0.021331,0.075211,-0.001581,12.0,2.0,10.0,DSP,12
0.15,-0.026673,-0.001462,-0.093511,0.150038,-0.041775,-0.987797,0.003434,0.017011,0.002171,0.996943,0.021104,0.075207,-0.002016,12.0,2.0,10.0,DSP,12
0.16,-0.007575,0.008071,-0.092513,0.150112,-0.041478,-0.987799,0.001392,0.021474,0.00028,0.996942,0.020989,0.075234,-0.002476,12.0,2.0,10.0,DSP,12
0.17,-0.008112,0.01669,-0.091435,0.150281,-0.041271,-0.987781,-0.001554,0.015575,0.002964,0.996936,0.020921,0.07531,-0.002935,12.0,2.0,10.0,DSP,12
0.18,-0.015785,0.022447,-0.083885,0.150515,-0.041022,-0.987756,-0.004458,0.007361,0.006982,0.996929,0.020829,0.075419,-0.003368,12.0,2.0,10.0,DSP,12
0.19,-0.050479,0.028156,-0.077825,0.150795,-0.040557,-0.987733,-0.007485,-0.009309,0.009934,0.996921,0.020625,0.075553,-0.003754,12.0,2.0,10.0,DSP,12
0.2,-0.057235,0.035137,-0.076969,0.151154,-0.039882,-0.987705,-0.013368,-0.008549,0.020115,0.996913,0.020316,0.075727,-0.004122,12.0,2.0,10.0,DSP,12
0.21,-0.031125,0.045793,-0.071685,0.151577,-0.039326,-0.987663,-0.010678,-0.002056,0.023963,0.996901,0.020065,0.075934,-0.004472,12.0,2.0,10.0,DSP,12
0.22,-0.003743,0.052524,-0.069579,0.152083,-0.039062,-0.987596,-0.004011,0.007782,0.018373,0.996882,0.01996,0.076183,-0.004811,12.0,2.0,10.0,DSP,12
0.23,-0.015494,0.052675,-0.051126,0.152627,-0.038889,-0.987518,0.005943,0.017771,0.018952,0.996862,0.019898,0.076452,-0.005112,12.0,2.0,10.0,DSP,12
0.24,-0.046554,0.045221,-0.027036,0.153128,-0.038506,-0.987456,0.010202,0.009957,0.011397,0.996845,0.01972,0.076702,-0.005279,12.0,2.0,10.0,DSP,12
0.25,-0.056541,0.045514,-0.020426,0.153583,-0.037946,-0.987407,0.008312,0.001233,0.00439,0.996832,0.019448,0.076931,-0.005372,12.0,2.0,10.0,DSP,12
0.26,-0.067145,0.037949,-0.013414,0.147755,-0.03341,-0.988459,0.009135,-0.002952,0.001155,0.997095,0.017164,0.073998,-0.005532,12.0,2.0,10.0,DSP,12
0.27,-0.080455,0.035174,-0.00294,0.146677,-0.04114,-0.988329,0.009207,0.00812,-0.006316,0.997064,0.021015,0.073444,-0.005217,12.0,2.0,10.0,DSP,12
0.28,-0.10233,0.027214,0.006924,0.145031,-0.043001,-0.988492,0.009327,0.011446,-0.008059,0.997106,0.02193,0.072615,-0.005044,12.0,2.0,10.0,DSP,12
0.29,-0.12193,0.020332,0.016578,0.145134,-0.041775,-0.98853,0.006736,0.013516,-0.002285,0.997116,0.021309,0.072671,-0.004952,12.0,2.0,10.0,DSP,12
0.3,-0.141508,0.01208,0.028864,0.146447,-0.038521,-0.988468,0.010092,0.009529,-0.002285,0.997101,0.019674,0.07334,-0.004869,12.0,2.0,10.0,DSP,12
0.31,-0.163337,0.014533,0.032443,0.149082,-0.034231,-0.988232,0.010052,0.006781,-0.001361,0.997042,0.017524,0.074678,-0.004771,12.0,2.0,10.0,DSP,12
0.32,-0.163811,0.029635,0.030283,0.151555,-0.031876,-0.987935,0.008617,0.019303,0.014516,0.996968,0.016336,0.075933,-0.004591,12.0,2.0,10.0,DSP,12
0.33,-0.178356,0.058433,0.010854,0.153324,-0.030878,-0.987693,0.012661,0.040765,0.027351,0.996909,0.015825,0.07683,-0.004392,12.0,2.0,10.0,DSP,12
0.34,-0.252042,0.084759,-0.059393,0.154433,-0.029385,-0.987566,0.0141,0.031857,0.02614,0.996877,0.015078,0.077392,-0.004376,12.0,2.0,10.0,DSP,12
0.35,-0.72295,-0.062996,-0.340302,0.15492,-0.025417,-0.9876,0.021929,0.00848,0.018301,0.996883,0.013136,0.077637,-0.004975,12.0,2.0,10.0,DSP,12
0.36,-1.067126,-0.059184,-0.313313,0.154378,-0.016848,-0.987868,0.060328,-0.045668,-0.019181,0.996942,0.008944,0.077369,-0.006365,12.0,2.0,10.0,DSP,12
0.37,-1.17436,-0.126054,0.005298,0.153367,-0.005503,-0.988154,0.063415,-0.163381,-0.035177,0.997012,0.003276,0.076891,-0.006695,12.0,2.0,10.0,DSP,12
0.38,-0.934508,-0.119119,0.193823,0.15211,0.004845,-0.988352,-0.019297,-0.070046,-0.027365,0.997067,-0.001994,0.07629,-0.005686,12.0,2.0,10.0,DSP,12
0.39,-0.740043,-0.111277,0.140593,0.150972,0.012808,-0.988455,-0.016619,-0.037543,0.000372,0.997099,-0.006082,0.075733,-0.004486,12.0,2.0,10.0,DSP,12
0.4,-0.565614,-0.083236,-0.060061,0.149976,0.019253,-0.988502,0.004077,0.0499,0.012855,0.997114,-0.009356,0.075242,-0.003959,12.0,2.0,10.0,DSP,12
0.41,-0.284803,-0.054909,-0.224466,0.149277,0.02376,-0.98851,-0.015061,0.141264,0.001251,0.997113,-0.011572,0.074908,-0.004558,12.0,2.0,10.0,DSP,12
0.42,0.014756,-0.03876,-0.246774,0.148797,0.025381,-0.988542,-0.020287,0.153788,-0.043318,0.997115,-0.012299,0.074684,-0.005711,12.0,2.0,10.0,DSP,12
0.43,0.021536,0.015894,-0.508812,0.148156,0.025813,-0.988627,-0.032769,0.159688,-0.008047,0.997122,-0.012359,0.074389,-0.007838,12.0,2.0,10.0,DSP,12
0.44,0.101767,0.029279,-0.350416,0.148196,0.025689,-0.988624,-0.060733,0.205924,0.036293,0.997102,-0.012134,0.074435,-0.010019,12.0,2.0,10.0,DSP,12
0.45,-0.06277,0.020934,-0.313838,0.148308,0.025854,-0.988603,0.026802,0.026163,0.016191,0.997079,-0.012097,0.074512,-0.011613,12.0,2.0,10.0,DSP,12
0.46,-0.309963,0.032699,-0.30014,0.148469,0.028183,-0.988515,0.026824,0.00647,0.03388,0.997038,-0.013149,0.074628,-0.013144,12.0,2.0,10.0,DSP,12
0.47,-0.264229,0.047083,-0.408716,0.148736,0.031639,-0.988371,0.031653,0.040535,0.045255,0.996979,-0.014757,0.074813,-0.014796,12.0,2.0,10.0,DSP,12
0.48,-0.307233,0.030383,-0.426884,0.148968,0.035019,-0.988222,-0.020917,0.008728,0.016893,0.996909,-0.0163,0.07499,-0.016804,12.0,2.0,10.0,DSP,12
0.49,-0.372076,0.029945,-0.397012,0.149157,0.03906,-0.988042,-0.020617,-0.033888,0.000203,0.99683,-0.018181,0.075157,-0.018716,12.0,2.0,10.0,DSP,12
0.5,-0.334207,0.03338,-0.383002,0.149289,0.043177,-0.98785,0.0152,-0.020945,-0.03162,0.996747,-0.020109,0.075302,-0.020522,12.0,2.0,10.0,DSP,12
0.51,-0.273076,0.050223,-0.386119,0.149504,0.046762,-0.987655,0.016282,0.002722,-0.025102,0.996659,-0.021768,0.07549,-0.022331,12.0,2.0,10.0,DSP,12
0.52,-0.203201,0.027688,-0.378585,0.149706,0.049727,-0.987479,0.002378,0.025102,-0.025475,0.996572,-0.023114,0.075671,-0.024161,12.0,2.0,10.0,DSP,12
0.53,-0.119707,0.026016,-0.354313,0.149771,0.051863,-0.98736,-0.004446,0.038103,-0.020529,0.996497,-0.02405,0.075775,-0.02594,12.0,2.0,10.0,DSP,12
0.54,-0.090332,0.029536,-0.355907,0.149859,0.053371,-0.987266,0.001722,0.044666,-0.006295,0.996427,-0.024674,0.075883,-0.027672,12.0,2.0,10.0,DSP,12
0.55,-0.134505,0.031969,-0.373381,0.149967,0.054979,-0.987161,0.013989,0.035551,0.006311,0.99635,-0.025344,0.076007,-0.029451,12.0,2.0,10.0,DSP,12
0.56,-0.205689,0.044473,-0.389679,0.150154,0.057225,-0.987005,0.014518,0.017665,0.020544,0.996255,-0.026327,0.076186,-0.031294,12.0,2.0,10.0,DSP,12
0.57,-0.281648,0.031417,-0.399807,0.150305,0.060255,-0.986802,0.00477,-0.005537,0.033967,0.996142,-0.027701,0.076366,-0.03318,12.0,2.0,10.0,DSP,12
0.58,-0.338305,0.032946,-0.409015,0.150343,0.063936,-0.986564,0.00194,-0.02408,0.036903,0.996018,-0.029402,0.076507,-0.035077,12.0,2.0,10.0,DSP,12
0.59,-0.353626,0.048435,-0.416436,0.150497,0.068,-0.986269,0.00325,-0.014609,0.034868,0.995874,-0.031289,0.076723,-0.03702,12.0,2.0,10.0,DSP,12
0.6,-0.300432,0.025296,-0.413544,0.150532,0.071889,-0.985988,-0.0033,-0.007345,0.03448,0.995728,-0.033088,0.076885,-0.038988,12.0,2.0,10.0,DSP,12
0.61,-0.194541,0.038777,-0.379672,0.150558,0.074913,-0.985759,-0.0009,-0.007332,0.009608,0.995594,-0.034459,0.077027,-0.040884,12.0,2.0,10.0,DSP,12
0.62,-0.136218,0.057169,-0.349559,0.150771,0.07707,-0.98556,0.00055,-0.001905,0.003596,0.99547,-0.035401,0.077245,-0.042646,12.0,2.0,10.0,DSP,12
0.63,-0.132971,0.045379,-0.358143,0.15102,0.078904,-0.985377,0.00436,-0.003632,-2.1e-05,0.995349,-0.036183,0.077476,-0.044362,12.0,2.0,10.0,DSP,12
0.64,-0.164635,0.056345,-0.351139,0.151194,0.080922,-0.985186,0.004689,-0.007054,-0.016462,0.995223,-0.037058,0.077676,-0.046092,12.0,2.0,10.0,DSP,12
0.65,-0.260968,0.07476,-0.344059,0.151561,0.083513,-0.984914,-0.00198,-0.012972,-0.030727,0.995076,-0.038221,0.07799,-0.047753,12.0,2.0,10.0,DSP,12
0.66,-0.421202,0.050055,-0.354612,0.151925,0.087364,-0.984523,-0.004205,-0.030419,-0.038487,0.994899,-0.040018,0.078338,-0.049375,12.0,2.0,10.0,DSP,12
0.67,-0.577382,0.008352,-0.371385,0.151904,0.09287,-0.984022,0.001507,-0.049382,-0.046175,0.994691,-0.042655,0.078545,-0.051008,12.0,2.0,10.0,DSP,12
0.68,-0.706094,-0.021326,-0.397752,0.151452,0.099799,-0.983414,0.010718,-0.046439,-0.050537,0.994451,-0.046016,0.078585,-0.052667,12.0,2.0,10.0,DSP,12
0.69,-0.795552,-0.056209,-0.43338,0.150593,0.107826,-0.982698,0.029949,-0.005363,-0.069212,0.994176,-0.049932,0.078472,-0.054435,12.0,2.0,10.0,DSP,12
0.7,-0.89218,-0.064484,-0.417863,0.14956,0.116728,-0.981838,0.056235,0.059221,-0.10358,0.993859,-0.054293,0.078314,-0.056241,12.0,2.0,10.0,DSP,12
0.71,-1.101719,-0.130648,-0.376167,0.148111,0.127054,-0.980775,0.077475,0.089408,-0.129546,0.993503,-0.059406,0.077995,-0.057782,12.0,2.0,10.0,DSP,12
0.72,-1.304533,-0.240828,-0.422632,0.145769,0.139522,-0.979431,0.090879,0.080067,-0.151245,0.99308,-0.065637,0.077307,-0.059222,12.0,2.0,10.0,DSP,12
0.73,-1.515611,-0.388331,-0.383651,0.14214,0.153859,-0.977816,0.123302,0.067973,-0.198347,0.992587,-0.072856,0.076053,-0.06066,12.0,2.0,10.0,DSP,12
0.74,-1.874654,-0.591032,-0.240095,0.136827,0.170817,-0.975756,0.151411,0.065175,-0.234663,0.992027,-0.08152,0.074003,-0.061324,12.0,2.0,10.0,DSP,12
0.75,-2.27497,-0.735357,-0.322597,0.12979,0.19141,-0.972891,0.147706,0.063351,-0.269617,0.991287,-0.092122,0.071191,-0.06161,12.0,2.0,10.0,DSP,12
0.76,-2.704417,-0.879489,-0.594745,0.121172,0.216258,-0.968788,0.183027,0.139592,-0.302834,0.99019,-0.104913,0.067818,-0.062591,12.0,2.0,10.0,DSP,12
0.77,-2.86461,-1.118419,-0.901281,0.109684,0.24433,-0.963469,0.252773,0.274133,-0.306246,0.988701,-0.11941,0.0633,-0.064838,12.0,2.0,10.0,DSP,12
