secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
0.0,,,,,,,,,,,,,,63.0,1.0,8.0,APULL,28
0.01,,,,,,,,,,,,,,63.0,1.0,8.0,APULL,28
0.02,,,,,,,,,,,,,,63.0,1.0,8.0,APULL,28
0.03,,,,,,,,,,,,,,63.0,1.0,8.0,APULL,28
0.04,,,,,,,,,,,,,,63.0,1.0,8.0,APULL,28
0.05,,,,,,,,,,,,,,63.0,1.0,8.0,APULL,28
0.06,,,,,,,,,,,,,,63.0,1.0,8.0,APULL,28
0.07,,,,,,,,,,,,,,63.0,1.0,8.0,APULL,28
0.08,,,,,,,,,,,,,,63.0,1.0,8.0,APULL,28
0.09,,,,,,,,,,,,,,63.0,1.0,8.0,APULL,28
0.1,,,,,,,,,,,,,,63.0,1.0,8.0,APULL,28
0.11,,,,,,,,,,,,,,63.0,1.0,8.0,APULL,28
0.12,,,,,,,,,,,,,,63.0,1.0,8.0,APULL,28
0.13,,,,,,,,,,,,,,63.0,1.0,8.0,APULL,28
0.14,,,,,,,,,,,,,,63.0,1.0,8.0,APULL,28
0.15,,,,,,,,,,,,,,63.0,1.0,8.0,APULL,28
0.16,,,,,,,,,,,,,,63.0,1.0,8.0,APULL,28
0.17,0.012179,-0.005072,0.00056,0.000419,-0.179913,-0.983682,0.00483,0.013989,0.0133,0.995912,0.090326,0.000211,-0.0,63.0,1.0,8.0,APULL,28
0.18,0.015932,0.001537,-0.010257,0.000416,-0.180053,-0.983657,0.004863,0.005462,0.014785,0.995906,0.090397,0.000206,-3.9e-05,63.0,1.0,8.0,APULL,28
0.19,0.025442,0.006964,-0.014154,0.000458,-0.180246,-0.983621,0.003738,0.004862,0.017313,0.995897,0.090494,0.000221,-0.000102,63.0,1.0,8.0,APULL,28
0.2,0.05027,0.012881,-0.015722,0.000601,-0.180617,-0.983553,-0.000418,0.00859,0.018313,0.99588,0.090682,0.000286,-0.00017,63.0,1.0,8.0,APULL,28
0.21,0.058948,0.024047,-0.014443,0.000829,-0.181173,-0.983451,-0.006215,0.009832,0.01551,0.995854,0.090964,0.000395,-0.000231,63.0,1.0,8.0,APULL,28
0.22,0.032605,0.013783,-0.002601,0.001053,-0.181641,-0.983364,-0.00737,0.00647,0.009686,0.995832,0.091201,0.000504,-0.000265,63.0,1.0,8.0,APULL,28
0.23,-0.012736,0.003589,0.003343,0.001134,-0.18173,-0.983348,-0.000249,-0.010516,0.004878,0.995828,0.091246,0.000546,-0.000255,63.0,1.0,8.0,APULL,28
0.24,-0.034561,-0.001592,-0.006716,0.001128,-0.181474,-0.983395,0.00551,-0.014846,0.002728,0.99584,0.091116,0.000543,-0.000257,63.0,1.0,8.0,APULL,28
0.25,-0.039221,0.002662,-0.006395,0.001155,-0.181119,-0.983461,0.001287,-0.010181,0.005128,0.995857,0.090936,0.000553,-0.000288,63.0,1.0,8.0,APULL,28
0.26,-0.036791,-8.2e-05,-0.001311,0.001176,-0.180749,-0.983528,-0.006425,-0.007803,0.003762,0.995874,0.090749,0.000563,-0.000301,63.0,1.0,8.0,APULL,28
