secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
0.0,,,,,,,,,,,,,,18.0,1.0,7.0,SAOCTE,32
0.01,,,,,,,,,,,,,,18.0,1.0,7.0,SAOCTE,32
0.02,,,,,,,,,,,,,,18.0,1.0,7.0,SAOCTE,32
0.03,,,,,,,,,,,,,,18.0,1.0,7.0,SAOCTE,32
0.04,,,,,,,,,,,,,,18.0,1.0,7.0,SAOCTE,32
0.05,,,,,,,,,,,,,,18.0,1.0,7.0,SAOCTE,32
0.06,,,,,,,,,,,,,,18.0,1.0,7.0,SAOCTE,32
0.07,,,,,,,,,,,,,,18.0,1.0,7.0,SAOCTE,32
0.08,,,,,,,,,,,,,,18.0,1.0,7.0,SAOCTE,32
0.09,,,,,,,,,,,,,,18.0,1.0,7.0,SAOCTE,32
0.1,,,,,,,,,,,,,,18.0,1.0,7.0,SAOCTE,32
0.11,,,,,,,,,,,,,,18.0,1.0,7.0,SAOCTE,32
0.12,,,,,,,,,,,,,,18.0,1.0,7.0,SAOCTE,32
0.13,,,,,,,,,,,,,,18.0,1.0,7.0,SAOCTE,32
0.14,,,,,,,,,,,,,,18.0,1.0,7.0,SAOCTE,32
0.15,,,,,,,,,,,,,,18.0,1.0,7.0,SAOCTE,32
0.16,,,,,,,,,,,,,,18.0,1.0,7.0,SAOCTE,32
0.17,,,,,,,,,,,,,,18.0,1.0,7.0,SAOCTE,32
0.18,-0.232125,0.210374,0.559337,0.383278,-0.027707,-0.923217,-0.005288,-0.027438,0.009338,0.980598,0.012937,0.19551,0.00597,18.0,1.0,7.0,SAOCTE,32
0.19,-0.250433,0.209282,0.560735,0.38507,-0.02763,-0.922474,-0.009139,-0.041538,0.013996,0.980386,0.012294,0.196499,0.008968,18.0,1.0,7.0,SAOCTE,32
0.2,-0.265132,0.207638,0.554449,0.386842,-0.027395,-0.921739,-0.014665,-0.03657,0.017198,0.980166,0.011562,0.197476,0.011972,18.0,1.0,7.0,SAOCTE,32
0.21,-0.257884,0.207702,0.53563,0.38861,-0.0271,-0.921004,-0.021377,-0.024262,0.017958,0.979938,0.010804,0.198448,0.014928,18.0,1.0,7.0,SAOCTE,32
0.22,-0.238268,0.216019,0.516478,0.390427,-0.026847,-0.920242,-0.035813,-0.004082,0.015564,0.979697,0.010085,0.199442,0.017767,18.0,1.0,7.0,SAOCTE,32
0.23,-0.200845,0.219383,0.511398,0.392286,-0.026827,-0.919452,-0.047742,0.008242,0.01369,0.979441,0.009497,0.200459,0.020512,18.0,1.0,7.0,SAOCTE,32
0.24,-0.184107,0.21327,0.510093,0.394156,-0.027084,-0.918644,-0.048041,0.010757,0.011738,0.979174,0.009051,0.201484,0.023225,18.0,1.0,7.0,SAOCTE,32
0.25,-0.185602,0.203803,0.476839,0.395933,-0.027347,-0.917872,-0.047407,0.015155,0.009028,0.978911,0.008621,0.202459,0.025855,18.0,1.0,7.0,SAOCTE,32
0.26,-0.18672,0.196308,0.447177,0.397632,-0.027463,-0.917134,-0.052524,0.023435,0.006917,0.978655,0.008147,0.203388,0.028313,18.0,1.0,7.0,SAOCTE,32
0.27,-0.1751,0.183857,0.430969,0.399253,-0.027545,-0.916427,-0.055793,0.026523,0.009918,0.978404,0.007676,0.204273,0.030656,18.0,1.0,7.0,SAOCTE,32
0.28,-0.168163,0.177279,0.400231,0.400792,-0.027644,-0.915752,-0.057637,0.032832,0.014461,0.978159,0.007235,0.205114,0.032883,18.0,1.0,7.0,SAOCTE,32
0.29,-0.164828,0.170546,0.368161,0.402278,-0.027665,-0.915099,-0.059078,0.041459,0.019332,0.977921,0.006787,0.205923,0.034941,18.0,1.0,7.0,SAOCTE,32
0.3,-0.163861,0.158369,0.34855,0.40368,-0.027584,-0.914484,-0.053719,0.033672,0.0245,0.977693,0.006312,0.206683,0.03687,18.0,1.0,7.0,SAOCTE,32
0.31,-0.159168,0.152556,0.331569,0.405013,-0.027482,-0.913898,-0.047927,0.037888,0.022266,0.977472,0.005846,0.207405,0.038698,18.0,1.0,7.0,SAOCTE,32
0.32,-0.16452,0.146014,0.316287,0.406289,-0.027321,-0.913336,-0.040658,0.056008,0.034475,0.977257,0.005364,0.208094,0.040454,18.0,1.0,7.0,SAOCTE,32
0.33,-0.168726,0.147678,0.288019,0.407544,-0.027042,-0.912785,-0.037122,0.059864,0.036213,0.977046,0.00484,0.208768,0.042112,18.0,1.0,7.0,SAOCTE,32
0.34,-0.177295,0.137454,0.257824,0.408787,-0.026582,-0.912243,-0.040333,0.055131,0.030773,0.976841,0.004253,0.209429,0.043624,18.0,1.0,7.0,SAOCTE,32
0.35,-0.193532,0.130443,0.231247,0.409929,-0.025888,-0.91175,-0.04828,0.056894,0.02378,0.976651,0.003572,0.210029,0.045021,18.0,1.0,7.0,SAOCTE,32
0.36,-0.196856,0.120954,0.201736,0.411019,-0.024996,-0.911284,-0.050438,0.055315,0.017012,0.976473,0.002815,0.210594,0.046291,18.0,1.0,7.0,SAOCTE,32
0.37,-0.196636,0.115077,0.177687,0.412027,-0.023996,-0.910855,-0.041498,0.055079,0.01225,0.976309,0.002035,0.211112,0.047424,18.0,1.0,7.0,SAOCTE,32
0.38,-0.195512,0.111941,0.152071,0.413015,-0.022886,-0.910437,-0.032141,0.05882,0.010427,0.976152,0.001223,0.211613,0.048432,18.0,1.0,7.0,SAOCTE,32
