secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
0.0,,,,,,,,,,,,,,83.0,3.0,4.0,APULL,28
0.01,,,,,,,,,,,,,,83.0,3.0,4.0,APULL,28
0.02,,,,,,,,,,,,,,83.0,3.0,4.0,APULL,28
0.03,,,,,,,,,,,,,,83.0,3.0,4.0,APULL,28
0.04,,,,,,,,,,,,,,83.0,3.0,4.0,APULL,28
0.05,,,,,,,,,,,,,,83.0,3.0,4.0,APULL,28
0.06,,,,,,,,,,,,,,83.0,3.0,4.0,APULL,28
0.07,,,,,,,,,,,,,,83.0,3.0,4.0,APULL,28
0.08,,,,,,,,,,,,,,83.0,3.0,4.0,APULL,28
0.09,,,,,,,,,,,,,,83.0,3.0,4.0,APULL,28
0.1,,,,,,,,,,,,,,83.0,3.0,4.0,APULL,28
0.11,,,,,,,,,,,,,,83.0,3.0,4.0,APULL,28
0.12,,,,,,,,,,,,,,83.0,3.0,4.0,APULL,28
0.13,,,,,,,,,,,,,,83.0,3.0,4.0,APULL,28
0.14,,,,,,,,,,,,,,83.0,3.0,4.0,APULL,28
0.15,-0.040262,0.023865,0.044715,0.142142,0.104748,-0.984288,-0.00405,0.016742,0.00353,0.996064,-0.052581,0.071352,0.0,83.0,3.0,4.0,APULL,28
0.16,-0.025593,0.02381,0.016057,0.142408,0.10503,-0.98422,-0.006056,0.026134,0.006391,0.996047,-0.052735,0.071478,0.000158,83.0,3.0,4.0,APULL,28
0.17,-0.00781,0.026282,0.001788,0.142673,0.105193,-0.984164,-0.004642,0.022187,0.007251,0.996033,-0.05282,0.07161,0.000193,83.0,3.0,4.0,APULL,28
0.18,-0.007503,0.02926,0.003248,0.14296,0.105249,-0.984116,-0.003937,0.016928,0.004197,0.996021,-0.052849,0.071755,0.000196,83.0,3.0,4.0,APULL,28
0.19,-0.032355,0.025143,-0.003089,0.143229,0.10544,-0.984057,-0.001033,0.010893,0.007799,0.996006,-0.052946,0.071891,0.000193,83.0,3.0,4.0,APULL,28
0.2,-0.05704,0.025184,-0.001622,0.143485,0.10589,-0.983971,-0.000617,-0.001596,0.007867,0.995985,-0.053172,0.072021,0.000194,83.0,3.0,4.0,APULL,28
0.21,-0.090343,0.022931,0.012878,0.143732,0.106609,-0.983858,0.001059,-0.012126,0.006822,0.995956,-0.053538,0.072145,0.000243,83.0,3.0,4.0,APULL,28
0.22,-0.112266,0.025544,0.029485,0.143994,0.107598,-0.983712,-0.001354,-0.015496,0.005654,0.99592,-0.054048,0.072271,0.000387,83.0,3.0,4.0,APULL,28
0.23,-0.111978,0.024997,0.039334,0.144287,0.108668,-0.983551,-0.001892,-0.006999,0.004333,0.995879,-0.054602,0.072409,0.000593,83.0,3.0,4.0,APULL,28
0.24,-0.093776,0.026242,0.048398,0.144592,0.109623,-0.9834,0.000184,0.005367,0.005953,0.995841,-0.055102,0.072551,0.000839,83.0,3.0,4.0,APULL,28
0.25,-0.070447,0.035576,0.061304,0.144949,0.110357,-0.983265,0.000345,0.017969,0.005299,0.995807,-0.055493,0.072717,0.001123,83.0,3.0,4.0,APULL,28
0.26,-0.043208,0.037734,0.069326,0.1454,0.11083,-0.983146,0.001298,0.02598,0.008552,0.995776,-0.055757,0.072927,0.001462,83.0,3.0,4.0,APULL,28
0.27,-0.032001,0.036497,0.071831,0.145857,0.111091,-0.983049,0.001024,0.01841,0.008119,0.995751,-0.055916,0.073137,0.00182,83.0,3.0,4.0,APULL,28
0.28,-0.031664,0.036865,0.06326,0.146298,0.111296,-0.98296,0.001789,0.002581,0.006977,0.995729,-0.056045,0.073341,0.002158,83.0,3.0,4.0,APULL,28
0.29,-0.044126,0.026284,0.06314,0.146681,0.111592,-0.982869,-7.5e-05,-0.007924,0.006856,0.995705,-0.05622,0.073517,0.00248,83.0,3.0,4.0,APULL,28
0.3,-0.061032,0.02041,0.060721,0.143624,0.093468,-0.985209,0.002433,0.005195,0.008585,0.99629,-0.047153,0.071919,0.003392,83.0,3.0,4.0,APULL,28
0.31,-0.075576,0.021144,0.056964,0.143602,0.098228,-0.984749,0.001601,-0.004188,0.006584,0.996174,-0.049558,0.0719,0.003545,83.0,3.0,4.0,APULL,28
0.32,-0.09118,0.018756,0.052645,0.144471,0.104604,-0.983965,0.003631,-0.011449,0.006868,0.995976,-0.052779,0.072333,0.00366,83.0,3.0,4.0,APULL,28
0.33,-0.096426,0.025027,0.051919,0.14506,0.111346,-0.983138,0.000875,-0.011507,0.008483,0.995769,-0.056181,0.072628,0.003728,83.0,3.0,4.0,APULL,28
0.34,-0.080701,0.03585,0.056242,0.145886,0.11731,-0.982322,0.000751,-0.00615,0.013312,0.995563,-0.059198,0.073039,0.003844,83.0,3.0,4.0,APULL,28
0.35,-0.056993,0.046191,0.055734,0.146643,0.120018,-0.981882,0.001184,0.007317,0.012842,0.995452,-0.060583,0.073409,0.004065,83.0,3.0,4.0,APULL,28
0.36,-0.028087,0.045169,0.066305,0.147499,0.119526,-0.981813,0.000176,0.013774,0.015978,0.995433,-0.060365,0.07382,0.004413,83.0,3.0,4.0,APULL,28
0.37,-0.012737,0.045111,0.078244,0.148036,0.117703,-0.981953,0.001225,0.007114,0.013066,0.995466,-0.059479,0.074067,0.00483,83.0,3.0,4.0,APULL,28
0.38,-0.024823,0.038208,0.085193,0.148405,0.115725,-0.982132,0.007173,-0.023288,0.010651,0.995509,-0.05852,0.074225,0.005313,83.0,3.0,4.0,APULL,28
0.39,-0.027625,0.034647,0.102532,0.148658,0.113799,-0.982319,0.009271,-0.062758,0.008381,0.995553,-0.057589,0.074323,0.005839,83.0,3.0,4.0,APULL,28
0.4,-0.073298,0.020647,0.135606,0.149118,0.113197,-0.982319,0.021521,-0.08651,-0.016552,0.995549,-0.057338,0.074518,0.006492,83.0,3.0,4.0,APULL,28
0.41,-0.130578,-0.014086,0.114522,0.149218,0.113708,-0.982245,0.019544,-0.128524,0.008841,0.995526,-0.057645,0.07453,0.00715,83.0,3.0,4.0,APULL,28
