secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
0.0,,,,,,,,,,,,,,7.0,1.0,15.0,SAODTE,34
0.01,,,,,,,,,,,,,,7.0,1.0,15.0,SAODTE,34
0.02,,,,,,,,,,,,,,7.0,1.0,15.0,SAODTE,34
0.03,,,,,,,,,,,,,,7.0,1.0,15.0,SAODTE,34
0.04,,,,,,,,,,,,,,7.0,1.0,15.0,SAODTE,34
0.05,,,,,,,,,,,,,,7.0,1.0,15.0,SAODTE,34
0.06,,,,,,,,,,,,,,7.0,1.0,15.0,SAODTE,34
0.07,,,,,,,,,,,,,,7.0,1.0,15.0,SAODTE,34
0.08,,,,,,,,,,,,,,7.0,1.0,15.0,SAODTE,34
0.09,,,,,,,,,,,,,,7.0,1.0,15.0,SAODTE,34
0.1,,,,,,,,,,,,,,7.0,1.0,15.0,SAODTE,34
0.11,,,,,,,,,,,,,,7.0,1.0,15.0,SAODTE,34
0.12,,,,,,,,,,,,,,7.0,1.0,15.0,SAODTE,34
0.13,,,,,,,,,,,,,,7.0,1.0,15.0,SAODTE,34
0.14,,,,,,,,,,,,,,7.0,1.0,15.0,SAODTE,34
0.15,,,,,,,,,,,,,,7.0,1.0,15.0,SAODTE,34
0.16,,,,,,,,,,,,,,7.0,1.0,15.0,SAODTE,34
0.17,,,,,,,,,,,,,,7.0,1.0,15.0,SAODTE,34
0.18,-0.202911,0.233274,-0.081852,-0.18985,0.913239,-0.360487,0.006439,-0.02208,0.020171,0.824769,-0.553633,-0.115093,0.0,7.0,1.0,15.0,SAODTE,34
0.19,-0.334434,0.305934,-0.087927,-0.189769,0.913964,-0.358689,0.002147,-0.027932,0.020524,0.824223,-0.554618,-0.114254,-0.001286,7.0,1.0,15.0,SAODTE,34
0.2,-0.456583,0.150571,-0.006026,-0.189308,0.915349,-0.355384,0.000237,-0.0295,0.041434,0.823217,-0.55628,-0.113404,-0.002333,7.0,1.0,15.0,SAODTE,34
0.21,-0.444955,0.172563,-0.025459,-0.188896,0.916951,-0.351453,0.045006,-0.064366,0.003812,0.82202,-0.558163,-0.112819,-0.003061,7.0,1.0,15.0,SAODTE,34
0.22,-0.336482,0.20917,-0.012168,-0.188447,0.918278,-0.348213,0.006501,-0.027806,0.00338,0.82103,-0.559759,-0.112086,-0.003926,7.0,1.0,15.0,SAODTE,34
0.23,-0.234997,0.21038,0.026214,-0.187622,0.919281,-0.346007,-0.019059,0.044281,0.008345,0.820355,-0.560923,-0.111183,-0.004638,7.0,1.0,15.0,SAODTE,34
0.24,-0.172179,0.193053,0.000883,-0.186765,0.920019,-0.344506,-0.007632,0.088175,0.003624,0.819893,-0.561766,-0.110298,-0.005251,7.0,1.0,15.0,SAODTE,34
0.25,-0.126936,0.14773,-0.017848,-0.186272,0.920504,-0.343475,0.008324,0.059522,-0.027069,0.819575,-0.562356,-0.109627,-0.005848,7.0,1.0,15.0,SAODTE,34
0.26,-0.107997,0.089768,-0.026166,-0.186067,0.920872,-0.342598,0.016832,0.007381,-0.022011,0.819304,-0.56283,-0.109197,-0.00634,7.0,1.0,15.0,SAODTE,34
0.27,-0.062445,0.047541,-0.035867,-0.18615,0.921125,-0.341873,0.014977,0.006136,-0.024796,0.819079,-0.563187,-0.109014,-0.006719,7.0,1.0,15.0,SAODTE,34
0.28,0.018413,0.044147,-0.037475,-0.186326,0.921126,-0.341774,0.015626,0.015626,-0.005898,0.819047,-0.563247,-0.10893,-0.007003,7.0,1.0,15.0,SAODTE,34
0.29,0.07703,0.012809,-0.001243,-0.186404,0.920937,-0.34224,0.01163,0.012473,0.003266,0.819188,-0.563053,-0.108865,-0.007142,7.0,1.0,15.0,SAODTE,34
0.3,0.102028,-0.004133,0.014134,-0.186319,0.920632,-0.343106,0.010996,0.014976,0.020901,0.819453,-0.562674,-0.108833,-0.007066,7.0,1.0,15.0,SAODTE,34
0.31,0.091003,-0.038368,0.013783,-0.186265,0.92033,-0.343945,0.010026,0.010014,0.020031,0.81971,-0.562292,-0.108879,-0.006906,7.0,1.0,15.0,SAODTE,34
0.32,0.064148,-0.069246,0.004858,-0.186368,0.920066,-0.344596,0.019101,-0.007285,0.018653,0.819911,-0.561965,-0.109078,-0.006673,7.0,1.0,15.0,SAODTE,34
0.33,0.03186,-0.101369,0.006686,-0.186602,0.919917,-0.344866,0.023242,-0.019786,0.013323,0.819995,-0.56178,-0.109408,-0.006384,7.0,1.0,15.0,SAODTE,34
0.34,0.048664,-0.134666,0.00083,-0.169781,0.916944,-0.361094,0.001782,-0.007993,0.02334,0.824951,-0.555928,-0.101967,-0.00139,7.0,1.0,15.0,SAODTE,34
0.35,0.085085,-0.148514,-0.003894,-0.170013,0.91647,-0.362185,0.003219,-0.000638,0.032885,0.825283,-0.555358,-0.102395,-0.000902,7.0,1.0,15.0,SAODTE,34
0.36,0.132882,-0.157356,-0.000481,-0.170031,0.918942,-0.355857,0.001619,0.009356,0.019523,0.823364,-0.558057,-0.103167,-0.000128,7.0,1.0,15.0,SAODTE,34
0.37,0.206235,-0.161606,-0.004625,-0.171774,0.920837,-0.350076,0.002417,0.011414,0.00599,0.821607,-0.560362,-0.104674,0.000203,7.0,1.0,15.0,SAODTE,34
0.38,0.266191,-0.166829,-0.020722,-0.17328,0.923097,-0.343317,0.001694,-0.001527,0.012384,0.819547,-0.563088,-0.106178,0.000672,7.0,1.0,15.0,SAODTE,34
0.39,0.290549,-0.169989,-0.041602,-0.174874,0.923712,-0.340846,0.004494,0.003275,-0.001104,0.818793,-0.563932,-0.107505,0.001041,7.0,1.0,15.0,SAODTE,34
0.4,0.321159,-0.166131,-0.048153,-0.174474,0.923855,-0.340661,0.005757,0.015659,-0.003654,0.818735,-0.56394,-0.107896,0.001953,7.0,1.0,15.0,SAODTE,34
0.41,0.347196,-0.147558,-0.056301,-0.173975,0.922896,-0.343505,0.001291,0.017366,0.005584,0.8196,-0.562645,-0.108062,0.002809,7.0,1.0,15.0,SAODTE,34
0.42,0.324166,-0.121575,-0.060512,-0.174376,0.921757,-0.346347,-0.001512,0.012218,0.024875,0.820465,-0.561292,-0.108527,0.003305,7.0,1.0,15.0,SAODTE,34
0.43,0.267052,-0.111345,-0.061884,-0.174522,0.92151,-0.346932,0.003227,0.005813,0.02665,0.820641,-0.560951,-0.108939,0.003813,7.0,1.0,15.0,SAODTE,34
0.44,0.176682,-0.094853,-0.056652,-0.174564,0.921355,-0.347322,0.010684,-0.000793,0.018647,0.820757,-0.560716,-0.109255,0.004262,7.0,1.0,15.0,SAODTE,34
0.45,0.089016,-0.084946,-0.049279,-0.174562,0.92121,-0.347706,0.015321,-0.008002,0.021046,0.820872,-0.560501,-0.109477,0.004613,7.0,1.0,15.0,SAODTE,34
0.46,-0.002328,-0.080024,-0.037612,-0.175091,0.921601,-0.346402,0.022137,-0.023347,0.000363,0.820475,-0.560989,-0.109957,0.004762,7.0,1.0,15.0,SAODTE,34
0.47,-0.105892,-0.06872,-0.0271,-0.175126,0.922017,-0.345275,0.024735,-0.035894,-0.011781,0.82013,-0.561449,-0.11017,0.004971,7.0,1.0,15.0,SAODTE,34
0.48,-0.189934,-0.082932,-0.015916,-0.174775,0.922837,-0.343257,0.027283,-0.03264,-0.054158,0.819513,-0.562333,-0.110239,0.005255,7.0,1.0,15.0,SAODTE,34
0.49,-0.232725,-0.119216,-0.05284,-0.175233,0.923691,-0.340718,0.032716,-0.029266,-0.094478,0.818737,-0.563371,-0.110698,0.005354,7.0,1.0,15.0,SAODTE,34
0.5,-0.225063,-0.153476,-0.122968,-0.176518,0.924475,-0.337916,0.033971,-0.008658,-0.14649,0.817882,-0.564449,-0.111531,0.005244,7.0,1.0,15.0,SAODTE,34
0.51,-0.037079,-0.184382,-0.186387,-0.178495,0.924732,-0.33617,0.037534,0.004986,-0.150875,0.817349,-0.564995,-0.112676,0.005042,7.0,1.0,15.0,SAODTE,34
0.52,0.072306,-0.157114,-0.202541,-0.18076,0.924328,-0.336071,0.021672,-0.014798,-0.10117,0.81732,-0.564797,-0.113879,0.004773,7.0,1.0,15.0,SAODTE,34
0.53,0.066597,-0.143573,-0.185786,-0.182886,0.923765,-0.336467,-0.003454,0.014818,-0.054524,0.817443,-0.5644,-0.114973,0.004502,7.0,1.0,15.0,SAODTE,34
0.54,0.077427,-0.130355,-0.181814,-0.184699,0.923189,-0.337058,-0.013635,0.038954,-0.036065,0.817625,-0.56395,-0.115893,0.00427,7.0,1.0,15.0,SAODTE,34
0.55,0.142483,-0.074091,-0.223532,-0.186594,0.922387,-0.338209,-0.022131,0.013023,0.000303,0.817979,-0.563265,-0.116737,0.003891,7.0,1.0,15.0,SAODTE,34
0.56,0.225291,-0.012264,-0.235247,-0.188511,0.921164,-0.340471,-0.039608,0.002313,0.037233,0.818672,-0.56213,-0.117363,0.003249,7.0,1.0,15.0,SAODTE,34
0.57,0.280401,-0.009765,-0.222597,-0.190215,0.919648,-0.343606,-0.037049,0.007857,0.067818,0.819632,-0.560641,-0.11781,0.002592,7.0,1.0,15.0,SAODTE,34
0.58,0.299854,-0.012247,-0.246234,-0.191912,0.917914,-0.347279,-0.01695,0.008584,0.048787,0.820753,-0.558908,-0.118245,0.001958,7.0,1.0,15.0,SAODTE,34
0.59,0.236877,0.013209,-0.334152,-0.194097,0.916143,-0.350726,-0.014292,0.005763,0.007892,0.821804,-0.557243,-0.118814,0.001064,7.0,1.0,15.0,SAODTE,34
0.6,0.158082,0.000758,-0.408572,-0.197122,0.914519,-0.353268,-0.019736,0.001786,-0.028111,0.822578,-0.55593,-0.119616,-0.000301,7.0,1.0,15.0,SAODTE,34
0.61,0.107974,-0.013889,-0.454596,-0.201129,0.913195,-0.354432,-0.011472,-0.027026,-0.052108,0.822929,-0.555138,-0.120857,-0.001996,7.0,1.0,15.0,SAODTE,34
0.62,0.160722,-0.015947,-0.320943,-0.204871,0.911921,-0.355566,0.001578,-0.037288,-0.07258,0.823268,-0.554366,-0.122046,-0.003534,7.0,1.0,15.0,SAODTE,34
0.63,0.30452,-0.046383,-0.092602,-0.206802,0.910689,-0.357602,0.02156,-0.039809,-0.063098,0.823883,-0.5533,-0.122712,-0.004158,7.0,1.0,15.0,SAODTE,34
0.64,0.367936,-0.144719,-0.04265,-0.207614,0.909311,-0.360623,0.050204,-0.027689,-0.060397,0.824801,-0.551814,-0.123246,-0.003902,7.0,1.0,15.0,SAODTE,34
0.65,0.232904,-0.249361,-0.100679,-0.209019,0.908073,-0.362924,0.011646,-0.03167,-0.020453,0.8255,-0.550537,-0.124283,-0.003476,7.0,1.0,15.0,SAODTE,34
0.66,0.161602,-0.291631,-0.085492,-0.210842,0.907162,-0.364146,-0.032551,-0.017941,0.015879,0.825871,-0.549674,-0.125641,-0.003016,7.0,1.0,15.0,SAODTE,34
0.67,0.158673,-0.347335,-0.028509,-0.212601,0.906462,-0.364866,-0.027008,-0.016097,0.004606,0.826092,-0.548998,-0.127152,-0.002298,7.0,1.0,15.0,SAODTE,34
0.68,0.443318,-0.307019,0.186198,-0.213397,0.905645,-0.366428,-0.021177,-0.024618,0.006976,0.826567,-0.547984,-0.128452,-0.000957,7.0,1.0,15.0,SAODTE,34
0.69,1.054231,-0.346886,0.603751,-0.210363,0.903495,-0.373422,-0.007196,-0.024421,-0.030814,0.828677,-0.544801,-0.128379,0.002208,7.0,1.0,15.0,SAODTE,34
