secondsElapsed,wristMotion_rotationRateX,wristMotion_rotationRateY,wristMotion_rotationRateZ,wristMotion_gravityX,wristMotion_gravityY,wristMotion_gravityZ,wristMotion_accelerationX,wristMotion_accelerationY,wristMotion_accelerationZ,wristMotion_quaternionW,wristMotion_quaternionX,wristMotion_quaternionY,wristMotion_quaternionZ,weight,set,reps,activity,activityEncoded
0.0,,,,,,,,,,,,,,7.0,1.0,12.0,DWC,37
0.01,,,,,,,,,,,,,,7.0,1.0,12.0,DWC,37
0.02,,,,,,,,,,,,,,7.0,1.0,12.0,DWC,37
0.03,,,,,,,,,,,,,,7.0,1.0,12.0,DWC,37
0.04,,,,,,,,,,,,,,7.0,1.0,12.0,DWC,37
0.05,,,,,,,,,,,,,,7.0,1.0,12.0,DWC,37
0.06,,,,,,,,,,,,,,7.0,1.0,12.0,DWC,37
0.07,,,,,,,,,,,,,,7.0,1.0,12.0,DWC,37
0.08,,,,,,,,,,,,,,7.0,1.0,12.0,DWC,37
0.09,-0.430485,-0.071358,0.121905,0.40888,-0.048933,-0.911275,-0.022375,0.055983,0.053701,0.977566,0.024646,0.209177,0.001787,7.0,1.0,12.0,DWC,37
0.1,-0.441736,-0.099779,0.136089,0.408055,-0.045491,-0.911823,-0.010197,0.065602,0.043735,0.977703,0.022652,0.208747,0.002868,7.0,1.0,12.0,DWC,37
0.11,-0.49019,-0.122947,0.138391,0.406964,-0.041803,-0.912487,0.004474,0.049219,0.034527,0.977869,0.020521,0.208171,0.004009,7.0,1.0,12.0,DWC,37
0.12,-0.545686,-0.15159,0.153731,0.405651,-0.037639,-0.913253,0.003559,0.029735,0.033797,0.978059,0.01813,0.207473,0.005244,7.0,1.0,12.0,DWC,37
0.13,-0.553128,-0.163827,0.174354,0.404123,-0.03326,-0.9141,0.003699,0.018795,0.040244,0.978267,0.015604,0.206656,0.006607,7.0,1.0,12.0,DWC,37
0.14,-0.553128,-0.163827,0.174354,0.404123,-0.03326,-0.9141,0.003699,0.018795,0.040244,0.978267,0.015604,0.206656,0.006607,7.0,1.0,12.0,DWC,37
0.15,-0.54992,-0.148884,0.169642,0.40263,-0.02893,-0.914905,0.013919,0.038528,0.048069,0.978462,0.013096,0.205854,0.00802,7.0,1.0,12.0,DWC,37
0.16,-0.548311,-0.157942,0.162387,0.401186,-0.024582,-0.915667,0.009062,0.047486,0.061953,0.978645,0.010592,0.205072,0.009388,7.0,1.0,12.0,DWC,37
0.17,-0.543604,-0.146918,0.143279,0.399741,-0.020186,-0.916406,0.008965,0.04492,0.052453,0.97882,0.00808,0.204284,0.010691,7.0,1.0,12.0,DWC,37
0.18,-0.528586,-0.119026,0.10557,0.398502,-0.015758,-0.917032,0.013378,0.069896,0.054727,0.978967,0.005584,0.2036,0.011848,7.0,1.0,12.0,DWC,37
0.19,-0.517334,-0.108595,0.070813,0.397441,-0.011329,-0.917558,0.008488,0.089927,0.06302,0.979089,0.003129,0.203006,0.012815,7.0,1.0,12.0,DWC,37
0.2,-0.535147,-0.094999,0.047571,0.396496,-0.006732,-0.918012,0.009281,0.077365,0.055921,0.979194,0.000619,0.202469,0.013633,7.0,1.0,12.0,DWC,37
0.21,-0.567104,-0.079465,0.033066,0.395695,-0.001811,-0.91838,0.007564,0.077205,0.070297,0.979277,-0.002042,0.202004,0.014384,7.0,1.0,12.0,DWC,37
0.22,-0.62987,-0.069739,0.030074,0.395016,0.003534,-0.918667,0.008335,0.057501,0.076993,0.979339,-0.004921,0.201599,0.015141,7.0,1.0,12.0,DWC,37
0.23,-0.741124,-0.07935,0.017411,0.394333,0.009705,-0.918916,0.006698,0.025406,0.080003,0.979389,-0.008232,0.201182,0.015956,7.0,1.0,12.0,DWC,37
0.24,-0.863722,-0.087605,-0.010577,0.393573,0.017125,-0.919134,0.003003,-0.019185,0.084967,0.979431,-0.012187,0.20071,0.01681,7.0,1.0,12.0,DWC,37
0.25,-0.961186,-0.091387,-0.03603,0.392721,0.025643,-0.9193,-0.001958,-0.056923,0.097813,0.979459,-0.016691,0.200178,0.017618,7.0,1.0,12.0,DWC,37
0.26,-1.042367,-0.074581,-0.048081,0.391955,0.035044,-0.919317,-0.009493,-0.061564,0.116613,0.979448,-0.021645,0.199683,0.018418,7.0,1.0,12.0,DWC,37
